dat,OzoneLamp,PAMLamps2,Irradiance,RH,Temp,SLFC_SLPM
11/29/2022 13:21,10,10,107.2736787,36.25922,25.06178,-1.391129792
11/29/2022 13:21,10,10,104.6572475,37.55621,25.12613,-1.399589499
11/29/2022 13:21,10,10,103.7851038,37.55621,25.12613,-1.391129792
11/29/2022 13:21,10,10,104.6572475,37.55621,25.12613,-1.396769597
11/29/2022 13:21,10,10,104.2211756,37.55621,25.12613,-1.38830989
11/29/2022 13:21,10,10,106.401535,37.55621,25.12613,-1.393949695
11/29/2022 13:21,10,10,103.3490319,37.57147,25.12613,-1.393949695
11/29/2022 13:21,10,10,104.6572475,37.57147,25.13686,-1.393949695
11/29/2022 13:21,10,10,104.2211756,37.57147,25.12613,-1.391129792
11/29/2022 13:21,10,10,105.5293912,37.55621,25.12613,-1.399589499
11/29/2022 13:22,10,10,104.2211756,37.57147,25.13686,-1.385489988
11/29/2022 13:22,10,10,104.2211756,37.57147,25.12613,-1.391129792
11/29/2022 13:22,10,10,104.2211756,37.57147,25.13686,-1.38830989
11/29/2022 13:22,10,10,105.0933194,37.55621,25.13686,-1.393949695
11/29/2022 13:22,10,10,104.2211756,37.57147,25.13686,-1.391129792
11/29/2022 13:22,10,10,104.2211756,37.55621,25.13686,-1.393949695
11/29/2022 13:22,10,10,103.7851038,37.55621,25.13686,-1.399589499
11/29/2022 13:22,10,10,104.2211756,37.57147,25.12613,-1.38830989
11/29/2022 13:22,10,10,104.2211756,37.55621,25.13686,-1.396769597
11/29/2022 13:22,10,10,104.6572475,37.57147,25.13686,-1.393949695
11/29/2022 13:22,10,10,103.7851038,37.55621,25.13686,-1.38830989
11/29/2022 13:22,10,10,105.5293912,37.55621,25.13686,-1.38830989
11/29/2022 13:22,10,10,102.0408163,37.55621,25.13686,-1.391129792
11/29/2022 13:22,10,10,104.6572475,37.57147,25.12613,-1.393949695
11/29/2022 13:22,10,10,103.3490319,37.55621,25.13686,-1.391129792
11/29/2022 13:22,10,10,104.6572475,37.55621,25.13686,-1.396769597
11/29/2022 13:22,10,10,104.6572475,37.57147,25.13686,-1.393949695
11/29/2022 13:22,10,10,104.2211756,37.57147,25.13686,-1.391129792
11/29/2022 13:22,10,10,104.2211756,37.57147,25.13686,-1.393949695
11/29/2022 13:22,10,10,103.3490319,37.57147,25.13686,-1.382670085
11/29/2022 13:22,10,10,104.6572475,37.57147,25.13686,-1.393949695
11/29/2022 13:22,10,10,104.2211756,37.57147,25.13686,-1.393949695
11/29/2022 13:22,10,10,104.2211756,37.57147,25.13686,-1.38830989
11/29/2022 13:22,10,10,104.2211756,37.57147,25.13686,-1.396769597
11/29/2022 13:22,10,10,104.6572475,37.57147,25.13686,-1.393949695
11/29/2022 13:22,10,10,103.3490319,37.55621,25.13686,-1.38830989
11/29/2022 13:22,10,10,105.5293912,37.57147,25.13686,-1.405229304
11/29/2022 13:22,10,10,102.0408163,37.57147,25.13686,-1.399589499
11/29/2022 13:22,10,10,104.6572475,37.57147,25.13686,-1.399589499
11/29/2022 13:22,10,10,104.6572475,37.57147,25.13686,-1.391129792
11/29/2022 13:22,10,10,105.5293912,37.57147,25.13686,-1.393949695
11/29/2022 13:22,10,10,104.2211756,37.57147,25.13686,-1.393949695
11/29/2022 13:22,10,10,104.6572475,37.55621,25.12613,-1.391129792
11/29/2022 13:22,10,10,104.2211756,37.57147,25.13686,-1.393949695
11/29/2022 13:22,10,10,102.4768882,37.54095,25.13686,-1.385489988
11/29/2022 13:22,10,10,104.6572475,37.57147,25.13686,-1.393949695
11/29/2022 13:22,10,10,104.2211756,37.57147,25.13686,-1.391129792
11/29/2022 13:22,10,10,104.6572475,37.55621,25.13686,-1.393949695
11/29/2022 13:22,10,10,102.4768882,37.57147,25.13686,-1.393949695
11/29/2022 13:22,10,10,104.6572475,37.57147,25.13686,-1.393949695
11/29/2022 13:22,10,10,104.6572475,37.55621,25.13686,-1.396769597
11/29/2022 13:22,10,10,103.7851038,37.55621,25.13686,-1.38830989
11/29/2022 13:22,10,10,103.7851038,37.51807,25.13686,-1.38830989
11/29/2022 13:22,10,10,105.0933194,37.54095,25.13686,-1.391129792
11/29/2022 13:22,10,10,104.2211756,37.57147,25.13686,-1.393949695
11/29/2022 13:22,10,10,104.6572475,37.57147,25.13686,-1.393949695
11/29/2022 13:22,10,10,104.2211756,37.57147,25.13686,-1.393949695
11/29/2022 13:22,10,10,104.6572475,37.54095,25.13686,-1.393949695
