dat,OzoneLamp,PAMLamps2,Irradiance,RH,Temp,SLFC_SLPM
11/4/2022 8:40,5,0,0,0,0,0
11/4/2022 8:40,5,0,0,29.91156,24.5577,-1.385489988
11/4/2022 8:40,5,0,0,29.87341,24.5577,-1.38830989
11/4/2022 8:40,5,0,0,29.87341,24.5577,-1.385489988
11/4/2022 8:40,5,0,0,29.87341,24.5577,-1.385489988
11/4/2022 8:40,5,0,0,29.82764,24.5577,-1.38830989
11/4/2022 8:40,5,0,0,29.82764,24.5577,-1.38830989
11/4/2022 8:40,5,0,0,29.82764,24.5577,-1.382670085
11/4/2022 8:40,5,0,0,29.82764,24.5577,-1.385489988
11/4/2022 8:40,5,0,0,29.82764,24.5577,-1.393949695
11/4/2022 8:40,5,0,0,29.78949,24.5577,-1.391129792
11/4/2022 8:40,5,0,0,29.78949,24.5577,-1.38830989
11/4/2022 8:40,5,0,0,29.78949,24.5577,-1.396769597
11/4/2022 8:40,5,0,0,29.75134,24.5577,-1.38830989
11/4/2022 8:40,5,0,0,29.75134,24.5577,-1.385489988
11/4/2022 8:40,5,0,0,29.75134,24.5577,-1.391129792
11/4/2022 8:40,5,0,0,29.75134,24.5577,-1.38830989
11/4/2022 8:40,5,0,0,29.75134,24.5577,-1.393949695
11/4/2022 8:40,5,0,0,29.75134,24.54697,-1.391129792
11/4/2022 8:40,5,0,0,29.7132,24.5577,-1.38830989
11/4/2022 8:40,5,0,0,29.7132,24.5577,-1.393949695
11/4/2022 8:40,5,0,0,29.7132,24.5577,-1.391129792
11/4/2022 8:40,5,0,0,29.67505,24.5577,-1.385489988
11/4/2022 8:40,5,0,0,29.67505,24.54697,-1.385489988
11/4/2022 8:40,5,0,0,29.67505,24.5577,-1.382670085
11/4/2022 8:40,5,0,0,29.67505,24.5577,-1.38830989
11/4/2022 8:40,5,0,0,29.67505,24.54697,-1.391129792
11/4/2022 8:40,5,0,0,29.67505,24.54697,-1.38830989
11/4/2022 8:40,5,0,0,29.67505,24.5577,-1.396769597
11/4/2022 8:40,5,0,0,29.62927,24.54697,-1.391129792
11/4/2022 8:40,5,0,0,29.62927,24.54697,-1.399589499
11/4/2022 8:40,5,0,0,29.62927,24.54697,-1.391129792
11/4/2022 8:40,5,0,0,29.59113,24.54697,-1.391129792
11/4/2022 8:40,5,0,0,29.59113,24.5577,-1.38830989
11/4/2022 8:40,5,0,0,29.59113,24.54697,-1.38830989
11/4/2022 8:40,5,0,0,29.59113,24.54697,-1.402409402
11/4/2022 8:40,5,0,0,29.59113,24.54697,-1.38830989
11/4/2022 8:40,5,0,0,29.59113,24.5577,-1.391129792
11/4/2022 8:40,5,0,0,29.55298,24.54697,-1.382670085
11/4/2022 8:40,5,0,0,29.55298,24.54697,-1.38830989
11/4/2022 8:40,5,0,0,29.55298,24.54697,-1.391129792
11/4/2022 8:40,5,0,0,29.55298,24.54697,-1.391129792
11/4/2022 8:40,5,0,0,29.55298,24.54697,-1.382670085
11/4/2022 8:40,5,0,0,29.55298,24.54697,-1.391129792
11/4/2022 8:40,5,0,0,29.51483,24.54697,-1.38830989
11/4/2022 8:40,5,0,0,29.51483,24.54697,-1.38830989
11/4/2022 8:40,5,0,0,29.51483,24.54697,-1.385489988
11/4/2022 8:40,5,0,0,29.51483,24.54697,-1.391129792
11/4/2022 8:40,5,0,0,29.51483,24.54697,-1.385489988
11/4/2022 8:40,5,0,0,29.51483,24.54697,-1.393949695
11/4/2022 8:40,5,0,0,29.51483,24.54697,-1.391129792
11/4/2022 8:41,5,0,0,29.47668,24.54697,-1.391129792
11/4/2022 8:41,5,0,0,29.47668,24.53625,-1.382670085
11/4/2022 8:41,5,0,0,29.47668,24.54697,-1.38830989
11/4/2022 8:41,5,0,0,29.47668,24.54697,-1.391129792
11/4/2022 8:41,5,0,0,29.47668,24.53625,-1.38830989
11/4/2022 8:41,5,0,0,29.47668,24.53625,-1.38830989
11/4/2022 8:41,5,0,0,29.43854,24.53625,-1.38830989
11/4/2022 8:41,5,0,0,29.43854,24.53625,-1.391129792
11/4/2022 8:41,5,0,0,29.43854,24.54697,-1.38830989
11/4/2022 8:41,5,0,0,29.43854,24.53625,-1.393949695
11/4/2022 8:41,5,0,0,29.43854,24.53625,-1.385489988
11/4/2022 8:41,5,0,0,29.43854,24.53625,-1.38830989
11/4/2022 8:41,5,0,0,29.43854,24.53625,-1.38830989
11/4/2022 8:41,5,0,0,29.43854,24.53625,-1.38830989
11/4/2022 8:41,5,0,0,29.43854,24.53625,-1.38830989
11/4/2022 8:41,5,0,0,29.43854,24.53625,-1.38830989
11/4/2022 8:41,5,0,0,29.43854,24.53625,-1.38830989
11/4/2022 8:41,5,0,0,29.43854,24.53625,-1.391129792
11/4/2022 8:41,5,0,0,29.43854,24.53625,-1.385489988
11/4/2022 8:41,5,0,0,29.40039,24.53625,-1.393949695
11/4/2022 8:41,5,0,0,29.40039,24.53625,-1.38830989
11/4/2022 8:41,5,0,0,29.40039,24.53625,-1.391129792
11/4/2022 8:41,5,0,0,29.40039,24.53625,-1.391129792
11/4/2022 8:41,5,0,0,29.40039,24.53625,-1.391129792
11/4/2022 8:41,5,0,0,29.40039,24.53625,-1.38830989
11/4/2022 8:41,5,0,0,29.40039,24.53625,-1.38830989
11/4/2022 8:41,5,0,0,29.40039,24.53625,-1.38830989
11/4/2022 8:41,5,0,0,29.40039,24.53625,-1.393949695
11/4/2022 8:41,5,0,0,29.40039,24.53625,-1.391129792
11/4/2022 8:41,5,0,0,29.40039,24.53625,-1.391129792
11/4/2022 8:41,5,0,0,29.40039,24.53625,-1.385489988
11/4/2022 8:41,5,0,0,29.40039,24.53625,-1.382670085
11/4/2022 8:41,5,0,0,29.40039,24.53625,-1.391129792
11/4/2022 8:41,5,0,0,29.40039,24.53625,-1.38830989
11/4/2022 8:41,5,0,0,29.40039,24.53625,-1.38830989
11/4/2022 8:41,5,0,0,29.40039,24.53625,-1.382670085
11/4/2022 8:41,5,0,0,29.40039,24.53625,-1.391129792
11/4/2022 8:41,5,0,0,29.40039,24.53625,-1.405229304
11/4/2022 8:41,5,0,0,29.40039,24.53625,-1.38830989
11/4/2022 8:41,5,0,0,29.40039,24.52552,-1.396769597
11/4/2022 8:41,5,0,0,29.40039,24.53625,-1.382670085
11/4/2022 8:41,5,0,0,29.40039,24.53625,-1.393949695
11/4/2022 8:41,5,0,0,29.40039,24.52552,-1.38830989
11/4/2022 8:41,5,0,0,29.40039,24.53625,-1.391129792
11/4/2022 8:41,5,0,0,29.40039,24.52552,-1.38830989
11/4/2022 8:41,5,0,0,29.40039,24.53625,-1.385489988
11/4/2022 8:41,5,0,0,29.40039,24.52552,-1.391129792
11/4/2022 8:41,5,0,0,29.40039,24.52552,-1.38830989
11/4/2022 8:41,5,0,0,29.40039,24.52552,-1.38830989
11/4/2022 8:41,5,0,0,29.40039,24.52552,-1.393949695
11/4/2022 8:41,5,0,0,29.40039,24.52552,-1.391129792
11/4/2022 8:41,5,0,0,29.40039,24.52552,-1.391129792
11/4/2022 8:41,5,0,0,29.40039,24.52552,-1.379850183
11/4/2022 8:41,5,0,0,29.40039,24.52552,-1.391129792
11/4/2022 8:41,5,0,0,29.40039,24.52552,-1.385489988
