dat,OzoneLamp,PAMLamps2,Irradiance,RH,Temp,SLFC_SLPM
11/7/2022 7:34,10,10,0,33.14642,23.89274,-1.379850183
11/7/2022 7:34,10,10,0,33.14642,23.89274,-1.382670085
11/7/2022 7:34,10,10,0,33.14642,23.88202,-1.382670085
11/7/2022 7:34,10,10,0,33.14642,23.88202,-1.382670085
11/7/2022 7:34,10,10,0,33.14642,23.89274,-1.382670085
11/7/2022 7:34,10,10,0,33.14642,23.88202,-1.374210379
11/7/2022 7:34,10,10,0,33.14642,23.88202,-1.382670085
11/7/2022 7:34,10,10,0,33.14642,23.89274,-1.382670085
11/7/2022 7:34,10,10,0,33.14642,23.89274,-1.382670085
11/7/2022 7:34,10,10,0,33.14642,23.89274,-1.379850183
11/7/2022 7:34,10,10,0,33.14642,23.89274,-1.382670085
11/7/2022 7:34,10,10,0,33.14642,23.89274,-1.382670085
11/7/2022 7:34,10,10,0,33.14642,23.89274,-1.379850183
11/7/2022 7:34,10,10,0,33.14642,23.88202,-1.385489988
11/7/2022 7:34,10,10,0,33.14642,23.89274,-1.379850183
11/7/2022 7:34,10,10,0,33.14642,23.89274,-1.379850183
11/7/2022 7:34,10,10,0,33.14642,23.88202,-1.377030281
11/7/2022 7:34,10,10,0,33.14642,23.88202,-1.382670085
11/7/2022 7:34,10,10,0,33.14642,23.89274,-1.379850183
11/7/2022 7:34,10,10,0,33.14642,23.88202,-1.38830989
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.377030281
11/7/2022 7:35,10,10,0,33.14642,23.89274,-1.379850183
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.382670085
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.379850183
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.382670085
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.385489988
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.391129792
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.382670085
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.385489988
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.377030281
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.385489988
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.38830989
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.377030281
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.377030281
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.379850183
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.382670085
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.374210379
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.382670085
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.379850183
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.385489988
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.382670085
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.382670085
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.379850183
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.391129792
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.38830989
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.379850183
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.379850183
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.382670085
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.382670085
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.379850183
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.377030281
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.385489988
11/7/2022 7:35,10,10,0,33.14642,23.87129,-1.382670085
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.377030281
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.382670085
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.382670085
11/7/2022 7:35,10,10,0,33.14642,23.87129,-1.382670085
11/7/2022 7:35,10,10,0,33.14642,23.87129,-1.382670085
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.374210379
11/7/2022 7:35,10,10,0,33.14642,23.87129,-1.385489988
11/7/2022 7:35,10,10,0,33.14642,23.87129,-1.38830989
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.385489988
11/7/2022 7:35,10,10,0,33.14642,23.87129,-1.379850183
11/7/2022 7:35,10,10,0,33.14642,23.87129,-1.382670085
11/7/2022 7:35,10,10,0,33.14642,23.87129,-1.38830989
11/7/2022 7:35,10,10,0,33.14642,23.87129,-1.38830989
11/7/2022 7:35,10,10,0,33.14642,23.88202,-1.382670085
11/7/2022 7:35,10,10,0,33.14642,23.87129,-1.382670085
11/7/2022 7:35,10,10,0,33.14642,23.87129,-1.382670085
11/7/2022 7:35,10,10,0,33.14642,23.87129,-1.379850183
11/7/2022 7:36,10,10,0,33.14642,23.87129,-1.379850183
11/7/2022 7:36,10,10,0,33.14642,23.88202,-1.385489988
11/7/2022 7:36,10,10,0,33.14642,23.87129,-1.385489988
11/7/2022 7:36,10,10,0,33.14642,23.87129,-1.379850183
11/7/2022 7:36,10,10,0,33.14642,23.87129,-1.385489988
11/7/2022 7:36,10,10,0,33.14642,23.87129,-1.379850183
11/7/2022 7:36,10,10,0,33.14642,23.87129,-1.382670085
11/7/2022 7:36,10,10,0,33.14642,23.87129,-1.38830989
11/7/2022 7:36,10,10,0,33.14642,23.87129,-1.382670085
11/7/2022 7:36,10,10,0,33.14642,23.87129,-1.382670085
11/7/2022 7:36,10,10,0,33.14642,23.87129,-1.382670085
11/7/2022 7:36,10,10,0,33.14642,23.87129,-1.38830989
11/7/2022 7:36,10,10,0,33.14642,23.87129,-1.382670085
11/7/2022 7:36,10,10,0,33.14642,23.87129,-1.382670085
11/7/2022 7:36,10,10,0,33.14642,23.86057,-1.385489988
11/7/2022 7:36,10,10,0,33.14642,23.87129,-1.385489988
11/7/2022 7:36,10,10,0,33.14642,23.87129,-1.382670085
11/7/2022 7:36,10,10,0,33.18457,23.87129,-1.374210379
11/7/2022 7:36,10,10,0,33.18457,23.87129,-1.385489988
11/7/2022 7:36,10,10,0,33.18457,23.87129,-1.385489988
11/7/2022 7:36,10,10,0,33.18457,23.86057,-1.382670085
11/7/2022 7:36,10,10,0,33.18457,23.86057,-1.377030281
11/7/2022 7:36,10,10,0,33.18457,23.86057,-1.377030281
11/7/2022 7:36,10,10,0,33.18457,23.86057,-1.382670085
11/7/2022 7:36,10,10,0,33.18457,23.86057,-1.377030281
11/7/2022 7:36,10,10,0,33.18457,23.86057,-1.38830989
11/7/2022 7:36,10,10,0,33.18457,23.86057,-1.385489988
11/7/2022 7:36,10,10,0,33.18457,23.86057,-1.382670085
11/7/2022 7:36,10,10,0,33.18457,23.86057,-1.385489988
11/7/2022 7:36,10,10,0,33.18457,23.87129,-1.379850183
11/7/2022 7:36,10,10,0,33.18457,23.86057,-1.385489988
11/7/2022 7:36,10,10,0,33.18457,23.86057,-1.382670085
11/7/2022 7:36,10,10,0,33.18457,23.86057,-1.379850183
11/7/2022 7:36,10,10,0,33.18457,23.86057,-1.385489988
11/7/2022 7:36,10,10,0,33.18457,23.86057,-1.374210379
11/7/2022 7:36,10,10,0,33.18457,23.86057,-1.377030281
11/7/2022 7:36,10,10,0,33.18457,23.86057,-1.382670085
11/7/2022 7:36,10,10,0,33.18457,23.86057,-1.382670085
11/7/2022 7:36,10,10,0,33.18457,23.86057,-1.382670085
11/7/2022 7:36,10,10,0,33.18457,23.86057,-1.377030281
11/7/2022 7:36,10,10,0,33.18457,23.86057,-1.382670085
11/7/2022 7:36,10,10,0,33.18457,23.86057,-1.385489988
11/7/2022 7:36,10,10,0,33.18457,23.86057,-1.385489988
11/7/2022 7:36,10,10,0,33.18457,23.86057,-1.385489988
11/7/2022 7:36,10,10,0,33.18457,23.86057,-1.38830989
11/7/2022 7:36,10,10,0,33.18457,23.86057,-1.38830989
11/7/2022 7:36,10,10,0,33.18457,23.86057,-1.382670085
11/7/2022 7:36,10,10,0,33.18457,23.86057,-1.382670085
11/7/2022 7:36,10,10,0,33.18457,23.86057,-1.385489988
11/7/2022 7:36,10,10,0,33.18457,23.86057,-1.385489988
11/7/2022 7:37,10,10,0,33.18457,23.86057,-1.379850183
11/7/2022 7:37,10,10,0,33.18457,23.84984,-1.385489988
11/7/2022 7:37,10,10,0,33.18457,23.86057,-1.379850183
11/7/2022 7:37,10,10,0,33.18457,23.84984,-1.382670085
11/7/2022 7:37,10,10,0,33.18457,23.84984,-1.385489988
11/7/2022 7:37,10,10,0,33.18457,23.86057,-1.382670085
11/7/2022 7:37,10,10,0,33.18457,23.84984,-1.385489988
11/7/2022 7:37,10,10,0,33.23035,23.84984,-1.382670085
11/7/2022 7:37,10,10,0,33.18457,23.84984,-1.385489988
11/7/2022 7:37,10,10,0,33.23035,23.84984,-1.379850183
11/7/2022 7:37,10,10,0,33.23035,23.84984,-1.382670085
11/7/2022 7:37,10,10,0,33.23035,23.84984,-1.379850183
11/7/2022 7:37,10,10,0,33.23035,23.84984,-1.379850183
11/7/2022 7:37,10,10,0,33.23035,23.84984,-1.382670085
11/7/2022 7:37,10,10,0,33.23035,23.84984,-1.377030281
11/7/2022 7:37,10,10,0,33.23035,23.84984,-1.393949695
11/7/2022 7:37,10,10,0,33.23035,23.84984,-1.379850183
11/7/2022 7:37,10,10,0,33.23035,23.84984,-1.382670085
11/7/2022 7:37,10,10,0,33.23035,23.84984,-1.382670085
11/7/2022 7:37,10,10,0,33.23035,23.84984,-1.382670085
11/7/2022 7:37,10,10,0,33.23035,23.84984,-1.382670085
11/7/2022 7:37,10,10,0,33.23035,23.84984,-1.379850183
11/7/2022 7:37,10,10,0,33.23035,23.84984,-1.385489988
11/7/2022 7:37,10,10,0,33.23035,23.84984,-1.382670085
11/7/2022 7:37,10,10,0,33.23035,23.84984,-1.377030281
11/7/2022 7:37,10,10,0,33.23035,23.84984,-1.382670085
11/7/2022 7:37,10,10,0,33.23035,23.83912,-1.382670085
11/7/2022 7:37,10,10,0,33.23035,23.83912,-1.382670085
11/7/2022 7:37,10,10,0,33.34479,23.82839,-1.379850183
11/7/2022 7:37,10,10,0,33.34479,23.82839,-1.379850183
11/7/2022 7:37,10,10,0,33.34479,23.83912,-1.385489988
11/7/2022 7:38,10,10,0,33.34479,23.83912,-1.382670085
11/7/2022 7:38,10,10,0,33.34479,23.83912,-1.379850183
11/7/2022 7:38,10,10,0,33.34479,23.83912,-1.385489988
11/7/2022 7:38,10,10,0,33.34479,23.83912,-1.382670085
11/7/2022 7:38,10,10,0,33.38293,23.82839,-1.385489988
11/7/2022 7:38,10,10,0,33.38293,23.83912,-1.379850183
11/7/2022 7:38,10,10,0,33.38293,23.82839,-1.385489988
11/7/2022 7:38,5,10,0,33.38293,23.82839,-1.377030281
11/7/2022 7:38,5,10,0,33.38293,23.83912,-1.382670085
11/7/2022 7:38,5,10,0,33.38293,23.83912,-1.379850183
11/7/2022 7:38,5,10,0,33.38293,23.83912,-1.382670085
11/7/2022 7:38,5,10,0,33.38293,23.82839,-1.385489988
11/7/2022 7:38,5,10,0,33.38293,23.83912,-1.382670085
11/7/2022 7:38,5,10,0,33.38293,23.82839,-1.382670085
11/7/2022 7:38,5,10,0,33.38293,23.83912,-1.382670085
11/7/2022 7:38,5,10,0,33.42108,23.83912,-1.379850183
11/7/2022 7:38,5,10,0,33.42108,23.82839,-1.382670085
11/7/2022 7:38,5,10,0,33.42108,23.82839,-1.396769597
11/7/2022 7:38,5,10,0,33.42108,23.82839,-1.382670085
11/7/2022 7:38,5,10,0,33.42108,23.82839,-1.382670085
11/7/2022 7:38,5,2.3,0,33.42108,23.82839,-1.382670085
11/7/2022 7:38,5,2.3,0,33.42108,23.82839,-1.379850183
11/7/2022 7:38,5,2.3,0,33.42108,23.82839,-1.374210379
11/7/2022 7:38,5,2.3,0,33.42108,23.82839,-1.385489988
11/7/2022 7:38,5,2.3,0,33.42108,23.82839,-1.382670085
11/7/2022 7:38,5,2.3,0,33.42108,23.82839,-1.382670085
11/7/2022 7:38,5,2.3,0,33.42108,23.82839,-1.379850183
11/7/2022 7:38,5,2.3,0,33.42108,23.82839,-1.382670085
11/7/2022 7:38,5,2.3,0,33.46686,23.82839,-1.379850183
11/7/2022 7:38,5,2.3,0,33.46686,23.82839,-1.382670085
11/7/2022 7:38,5,2.3,0,33.46686,23.82839,-1.382670085
11/7/2022 7:38,5,2.3,0,33.46686,23.82839,-1.379850183
11/7/2022 7:38,5,2.3,0,33.46686,23.82839,-1.385489988
11/7/2022 7:38,5,2.3,0,33.46686,23.82839,-1.382670085
11/7/2022 7:38,5,2.3,0,33.46686,23.82839,-1.377030281
11/7/2022 7:38,5,2.3,0,33.46686,23.82839,-1.393949695
11/7/2022 7:38,5,2.3,0,33.505,23.82839,-1.382670085
11/7/2022 7:38,5,2.3,0,33.505,23.82839,-1.382670085
11/7/2022 7:38,5,2.3,0,33.505,23.81767,-1.382670085
11/7/2022 7:38,5,2.3,0,33.505,23.82839,-1.382670085
11/7/2022 7:38,5,2.3,0,33.505,23.82839,-1.385489988
11/7/2022 7:38,5,2.3,0,33.505,23.82839,-1.385489988
11/7/2022 7:38,5,2.3,0,33.505,23.82839,-1.382670085
11/7/2022 7:38,5,2.3,0,33.505,23.81767,-1.382670085
11/7/2022 7:38,5,2.3,0,33.505,23.82839,-1.382670085
11/7/2022 7:38,5,2.3,0,33.505,23.82839,-1.377030281
11/7/2022 7:38,5,2.3,0,33.54315,23.82839,-1.385489988
11/7/2022 7:38,5,2.3,0,33.54315,23.81767,-1.382670085
11/7/2022 7:38,5,2.3,0,33.54315,23.81767,-1.382670085
11/7/2022 7:38,5,2.3,0,33.54315,23.81767,-1.382670085
11/7/2022 7:39,5,2.3,0,33.54315,23.81767,-1.385489988
11/7/2022 7:39,5,2.3,0,33.5813,23.81767,-1.379850183
11/7/2022 7:39,5,2.3,0,33.5813,23.81767,-1.385489988
11/7/2022 7:39,5,2.3,0,33.5813,23.81767,-1.382670085
11/7/2022 7:39,5,2.3,0,33.5813,23.81767,-1.379850183
11/7/2022 7:39,5,2.3,0,33.5813,23.81767,-1.385489988
11/7/2022 7:39,5,2.3,0,33.5813,23.81767,-1.382670085
11/7/2022 7:39,5,2.3,0,33.5813,23.81767,-1.377030281
11/7/2022 7:39,5,2.3,0,33.5813,23.81767,-1.377030281
11/7/2022 7:39,5,2.3,0,33.5813,23.81767,-1.385489988
11/7/2022 7:39,5,2.3,0,33.5813,23.80694,-1.382670085
11/7/2022 7:39,5,2.3,0,33.61945,23.81767,-1.377030281
11/7/2022 7:39,5,2.3,0,33.61945,23.81767,-1.379850183
11/7/2022 7:39,5,2.3,0,33.61945,23.81767,-1.382670085
11/7/2022 7:39,5,2.3,0,33.61945,23.81767,-1.382670085
11/7/2022 7:39,5,2.3,0,33.65759,23.80694,-1.374210379
11/7/2022 7:39,5,2.3,0,33.65759,23.81767,-1.382670085
11/7/2022 7:39,5,2.3,0,33.65759,23.80694,-1.391129792
11/7/2022 7:39,5,2.3,0,33.65759,23.80694,-1.379850183
11/7/2022 7:39,5,2.3,0,33.65759,23.81767,-1.385489988
11/7/2022 7:39,5,2.3,0,33.65759,23.80694,-1.385489988
11/7/2022 7:39,5,2.3,0,33.65759,23.80694,-1.382670085
11/7/2022 7:39,5,2.3,0,33.65759,23.81767,-1.396769597
11/7/2022 7:39,5,2.3,0,33.70337,23.80694,-1.379850183
11/7/2022 7:39,5,2.3,0,33.70337,23.80694,-1.379850183
11/7/2022 7:39,5,2.3,0,33.70337,23.80694,-1.385489988
11/7/2022 7:39,5,2.3,0,33.70337,23.80694,-1.382670085
11/7/2022 7:39,5,2.3,0,33.70337,23.80694,-1.379850183
11/7/2022 7:39,5,2.3,0,33.74152,23.80694,-1.377030281
11/7/2022 7:39,5,2.3,0,33.74152,23.80694,-1.38830989
11/7/2022 7:39,5,2.3,0,33.74152,23.80694,-1.385489988
11/7/2022 7:39,5,2.3,0,33.74152,23.79622,-1.382670085
11/7/2022 7:39,5,2.3,0,33.74152,23.80694,-1.379850183
11/7/2022 7:39,5,2.3,0,33.74152,23.79622,-1.382670085
11/7/2022 7:39,5,2.3,0,33.74152,23.80694,-1.377030281
11/7/2022 7:39,5,2.3,0,33.77966,23.79622,-1.385489988
11/7/2022 7:39,5,2.3,0,33.77966,23.80694,-1.385489988
11/7/2022 7:39,5,2.3,0,33.77966,23.79622,-1.382670085
11/7/2022 7:39,5,2.3,0,33.77966,23.79622,-1.382670085
11/7/2022 7:39,5,2.3,0,33.77966,23.79622,-1.377030281
11/7/2022 7:39,5,2.3,0,33.81018,23.79622,-1.382670085
11/7/2022 7:39,5,2.3,0,33.81018,23.79622,-1.371390476
11/7/2022 7:39,5,2.3,0,33.81018,23.79622,-1.382670085
11/7/2022 7:39,5,2.3,0,33.81018,23.79622,-1.379850183
11/7/2022 7:39,5,2.3,0,33.81018,23.79622,-1.382670085
11/7/2022 7:39,5,2.3,0,33.81018,23.79622,-1.385489988
11/7/2022 7:39,5,2.3,0,33.81018,23.79622,-1.377030281
11/7/2022 7:39,5,2.3,0,33.81018,23.79622,-1.382670085
11/7/2022 7:39,5,2.3,0,33.84833,23.78549,-1.391129792
11/7/2022 7:39,5,2.3,0,33.84833,23.79622,-1.379850183
11/7/2022 7:40,5,2.3,0,33.84833,23.78549,-1.382670085
11/7/2022 7:40,5,2.3,0,33.87885,23.78549,-1.382670085
11/7/2022 7:40,5,2.3,0,33.87885,23.79622,-1.382670085
11/7/2022 7:40,5,2.3,0,33.87885,23.78549,-1.379850183
11/7/2022 7:40,5,2.3,0,33.87885,23.78549,-1.382670085
11/7/2022 7:40,5,2.3,0,33.87885,23.78549,-1.385489988
11/7/2022 7:40,5,2.3,0,33.87885,23.78549,-1.382670085
11/7/2022 7:40,5,2.3,0,33.87885,23.78549,-1.377030281
11/7/2022 7:40,5,2.3,0,33.90936,23.78549,-1.382670085
11/7/2022 7:40,5,2.3,0,33.90936,23.78549,-1.382670085
11/7/2022 7:40,5,2.3,0,33.90936,23.78549,-1.385489988
11/7/2022 7:40,5,2.3,0,33.90936,23.77477,-1.382670085
11/7/2022 7:40,5,2.3,0,33.90936,23.77477,-1.385489988
11/7/2022 7:40,5,2.3,0,33.94751,23.78549,-1.38830989
11/7/2022 7:40,5,2.3,0,33.94751,23.77477,-1.382670085
11/7/2022 7:40,5,2.3,0,33.94751,23.77477,-1.38830989
11/7/2022 7:40,5,2.3,0,33.94751,23.77477,-1.379850183
11/7/2022 7:40,5,2.3,0,33.94751,23.77477,-1.374210379
11/7/2022 7:40,5,2.3,0,33.94751,23.77477,-1.379850183
11/7/2022 7:40,5,2.3,0,33.97803,23.77477,-1.379850183
11/7/2022 7:40,5,2.3,0,33.97803,23.77477,-1.391129792
11/7/2022 7:40,5,2.3,0,33.97803,23.77477,-1.379850183
11/7/2022 7:40,5,2.3,0,33.97803,23.77477,-1.382670085
11/7/2022 7:40,5,2.3,0,33.97803,23.77477,-1.379850183
11/7/2022 7:40,5,2.3,0,33.97803,23.76404,-1.385489988
11/7/2022 7:40,5,2.3,0,33.97803,23.77477,-1.393949695
11/7/2022 7:40,5,2.3,0,33.97803,23.77477,-1.382670085
11/7/2022 7:40,5,2.3,0,33.97803,23.76404,-1.391129792
11/7/2022 7:40,5,2.3,0,33.97803,23.76404,-1.382670085
11/7/2022 7:40,5,2.3,0,34.00854,23.76404,-1.382670085
11/7/2022 7:40,5,2.3,0,34.00854,23.77477,-1.382670085
11/7/2022 7:40,5,2.3,0,34.00854,23.76404,-1.379850183
11/7/2022 7:40,5,2.3,0,34.00854,23.76404,-1.379850183
11/7/2022 7:40,5,2.3,0,34.00854,23.76404,-1.382670085
11/7/2022 7:40,5,2.3,0,34.04669,23.76404,-1.38830989
11/7/2022 7:40,5,2.3,0,34.04669,23.76404,-1.382670085
11/7/2022 7:40,5,2.3,0,34.04669,23.76404,-1.379850183
11/7/2022 7:40,5,2.3,0,34.04669,23.76404,-1.379850183
11/7/2022 7:40,5,2.3,0,34.04669,23.75332,-1.38830989
11/7/2022 7:40,5,2.3,0,34.04669,23.75332,-1.382670085
11/7/2022 7:40,5,2.3,0,34.07721,23.75332,-1.379850183
11/7/2022 7:40,5,2.3,0,34.07721,23.75332,-1.382670085
11/7/2022 7:40,5,2.3,0,34.07721,23.75332,-1.385489988
11/7/2022 7:40,5,2.3,0,34.07721,23.75332,-1.379850183
11/7/2022 7:40,5,2.3,0,34.07721,23.75332,-1.382670085
11/7/2022 7:40,5,2.3,0,34.10773,23.75332,-1.379850183
11/7/2022 7:40,5,2.3,0,34.10773,23.75332,-1.382670085
11/7/2022 7:40,5,2.3,0,34.10773,23.75332,-1.382670085
11/7/2022 7:40,5,2.3,0,34.10773,23.75332,-1.382670085
11/7/2022 7:40,5,2.3,0,34.10773,23.75332,-1.391129792
11/7/2022 7:40,5,2.3,0,34.10773,23.75332,-1.382670085
11/7/2022 7:41,5,2.3,0,34.13824,23.75332,-1.382670085
11/7/2022 7:41,5,2.3,0,34.13824,23.74259,-1.391129792
11/7/2022 7:41,5,2.3,0,34.13824,23.74259,-1.382670085
11/7/2022 7:41,5,2.3,0,34.13824,23.74259,-1.379850183
11/7/2022 7:41,5,2.3,0,34.17639,23.74259,-1.38830989
11/7/2022 7:41,5,2.3,0,34.1535,23.74259,-1.379850183
11/7/2022 7:41,5,2.3,0,34.17639,23.74259,-1.379850183
11/7/2022 7:41,5,2.3,0,34.17639,23.74259,-1.385489988
11/7/2022 7:41,5,2.3,0,34.1535,23.74259,-1.371390476
11/7/2022 7:41,5,2.3,0,34.17639,23.74259,-1.382670085
11/7/2022 7:41,5,2.3,0,34.1535,23.74259,-1.382670085
11/7/2022 7:41,5,2.3,0,34.20691,23.73187,-1.391129792
11/7/2022 7:41,5,2.3,0,34.20691,23.74259,-1.38830989
11/7/2022 7:41,5,2.3,0,34.20691,23.74259,-1.382670085
11/7/2022 7:41,5,2.3,0,34.19165,23.73187,-1.385489988
11/7/2022 7:41,5,2.3,0,34.22217,23.73187,-1.382670085
11/7/2022 7:41,5,2.3,0,34.22217,23.73187,-1.382670085
11/7/2022 7:41,5,2.3,0,34.22217,23.73187,-1.382670085
