Log Number,Ozone,Cell Temp,Cell Pressure,Flow Rate,PDV,Date,Time
-1,0.24,30.2,971.1,814,1.6303,29/11/22,14:07:20
-1,0.24,30.2,970.1,813,1.6303,29/11/22,14:07:30
-1,0.24,30.2,970.6,815,1.6315,29/11/22,14:07:40
-1,0.24,30.2,971.2,815,1.6316,29/11/22,14:07:50
-1,0.23,30.2,970,813,1.6328,29/11/22,14:08:00
-1,0.23,30.2,970.5,814,1.6328,29/11/22,14:08:10
-1,0.23,30.2,969.7,813,1.634,29/11/22,14:08:20
-1,0.22,30.2,969.7,814,1.6341,29/11/22,14:08:30
-1,0.22,30.2,970.4,816,1.6353,29/11/22,14:08:40
-1,0.22,30.2,969.7,816,1.6354,29/11/22,14:08:50
-1,0.22,30.2,970.4,816,1.6365,29/11/22,14:09:00
-1,0.21,30.2,970.8,811,1.6366,29/11/22,14:09:10
-1,0.21,30.2,970.7,811,1.6377,29/11/22,14:09:20
-1,0.21,30.2,970.6,814,1.6378,29/11/22,14:09:30
-1,0.21,30.3,971,811,1.6389,29/11/22,14:09:40
-1,0.2,30.2,971,812,1.639,29/11/22,14:09:50
-1,0.2,30.4,971.3,817,1.6401,29/11/22,14:10:00
-1,0.2,30.3,970.5,814,1.6402,29/11/22,14:10:10
-1,0.19,30.4,971.1,817,1.6413,29/11/22,14:10:20
-1,0.19,30.6,970.7,818,1.6414,29/11/22,14:10:30
-1,0.19,30.7,970.9,817,1.6424,29/11/22,14:10:40
-1,0.19,30.7,969.9,818,1.6425,29/11/22,14:10:50
-1,0.19,30.7,970.6,818,1.6436,29/11/22,14:11:00
-1,0.19,30.7,970.8,821,1.6437,29/11/22,14:11:10
-1,0.19,30.7,969.3,816,1.6447,29/11/22,14:11:20
-1,0.18,30.7,970,815,1.6448,29/11/22,14:11:30
-1,0.18,30.7,971.1,815,1.6459,29/11/22,14:11:40
-1,0.18,30.7,970.3,815,1.646,29/11/22,14:11:50
-1,0.18,30.7,969.8,819,1.647,29/11/22,14:12:00
-1,0.17,30.7,970.4,819,1.6471,29/11/22,14:12:10
-1,0.17,30.7,970.1,815,1.6481,29/11/22,14:12:20
-1,0.17,30.8,970.4,819,1.6482,29/11/22,14:12:30
-1,0.17,30.8,969.8,819,1.6491,29/11/22,14:12:40
-1,0.17,30.8,970.6,820,1.6492,29/11/22,14:12:50
-1,0.16,31,969.6,815,1.6502,29/11/22,14:13:00
-1,0.16,30.9,970.7,820,1.6503,29/11/22,14:13:10
-1,0.16,31.2,969.8,819,1.6513,29/11/22,14:13:20
-1,0.16,31.2,969.9,813,1.6514,29/11/22,14:13:30
-1,0.16,31.2,970.7,824,1.6524,29/11/22,14:13:40
-1,0.16,31.2,970.3,816,1.6525,29/11/22,14:13:50
-1,0.16,31.2,969.4,815,1.6534,29/11/22,14:14:00
-1,0.15,31.2,970.6,822,1.6535,29/11/22,14:14:10
-1,0.15,31.2,970.8,826,1.6544,29/11/22,14:14:20
-1,0.15,31.2,970.7,834,1.6545,29/11/22,14:14:30
-1,0.15,31.2,970.6,840,1.6554,29/11/22,14:14:40
-1,0.15,31.2,970.2,842,1.6556,29/11/22,14:14:50
-1,0.15,31.2,969.9,840,1.6564,29/11/22,14:15:00
-1,0.15,31.2,973.7,834,1.6565,29/11/22,14:15:10
-1,0.15,31.2,972.9,834,1.6574,29/11/22,14:15:20
-1,0.15,31.2,970.5,827,1.6576,29/11/22,14:15:30
-1,0.15,31.2,972.9,833,1.6584,29/11/22,14:15:40
-1,0.14,31.2,970.1,838,1.6585,29/11/22,14:15:50
-1,0.14,31.2,970.7,832,1.6594,29/11/22,14:16:00
-1,0.14,31.2,970.5,838,1.6595,29/11/22,14:16:10
-1,0.14,31.4,970.2,825,1.6604,29/11/22,14:16:20
-1,0.13,31.3,970.5,827,1.6605,29/11/22,14:16:30
-1,0.13,31.5,970.3,825,1.6614,29/11/22,14:16:40
-1,0.13,31.5,970,821,1.6615,29/11/22,14:16:50
-1,0.13,31.6,970.7,821,1.6623,29/11/22,14:17:00
-1,0.13,31.7,970.4,818,1.6624,29/11/22,14:17:10
-1,0.13,31.7,971.6,828,1.6632,29/11/22,14:17:20
-1,0.13,31.7,970.7,814,1.6634,29/11/22,14:17:30
-1,0.13,31.7,970.4,833,1.6642,29/11/22,14:17:40
-1,0.13,31.7,970.7,833,1.6643,29/11/22,14:17:50
-1,0.13,31.7,971.2,831,1.6651,29/11/22,14:18:00
-1,0.13,31.7,971,851,1.6652,29/11/22,14:18:10
-1,0.14,31.7,970.4,837,1.666,29/11/22,14:18:20
-1,0.19,31.7,970.5,831,1.6655,29/11/22,14:18:30
-1,0.28,31.7,970.2,836,1.6668,29/11/22,14:18:40
-1,0.44,31.7,969.7,820,1.6653,29/11/22,14:18:50
-1,0.63,31.7,970.5,836,1.6676,29/11/22,14:19:00
-1,0.84,31.7,969.6,832,1.6649,29/11/22,14:19:10
-1,1.07,31.7,969.8,818,1.6684,29/11/22,14:19:20
-1,1.31,31.7,970.4,818,1.6644,29/11/22,14:19:30
-1,1.56,31.7,970.1,815,1.6691,29/11/22,14:19:40
-1,1.81,31.8,971.1,825,1.6639,29/11/22,14:19:50
-1,2.06,31.8,970.7,827,1.6698,29/11/22,14:20:00
-1,2.32,31.8,969.4,819,1.6633,29/11/22,14:20:10
-1,2.57,31.8,970.3,820,1.6706,29/11/22,14:20:20
-1,2.82,32.1,971.2,826,1.6628,29/11/22,14:20:30
-1,3.07,32.1,971,826,1.6713,29/11/22,14:20:40
-1,3.31,32,970.4,828,1.6623,29/11/22,14:20:50
-1,3.55,32.2,970.3,824,1.672,29/11/22,14:21:00
-1,3.77,32.2,971.1,827,1.6618,29/11/22,14:21:10
-1,4,32.2,970.7,823,1.6727,29/11/22,14:21:20
-1,4.2,32.2,970.7,828,1.6616,29/11/22,14:21:30
-1,4.39,32.2,969.8,843,1.6734,29/11/22,14:21:40
-1,4.57,32.2,969.7,834,1.6614,29/11/22,14:21:50
-1,4.75,32.2,970.5,851,1.6741,29/11/22,14:22:00
-1,4.91,32.2,970.6,828,1.6614,29/11/22,14:22:10
-1,5.06,32.2,970.7,826,1.6748,29/11/22,14:22:20
-1,5.2,32.2,970.2,843,1.6613,29/11/22,14:22:30
-1,5.33,32.2,970.2,829,1.6755,29/11/22,14:22:40
-1,5.46,32.2,970.7,841,1.6614,29/11/22,14:22:50
-1,5.58,32.2,969.5,841,1.6763,29/11/22,14:23:00
-1,5.69,32.2,969.9,831,1.6616,29/11/22,14:23:10
-1,5.8,32.2,970.8,820,1.677,29/11/22,14:23:20
-1,5.9,32.2,969.5,806,1.6618,29/11/22,14:23:30
-1,6,32.2,970.7,838,1.6776,29/11/22,14:23:40
-1,6.09,32.2,969.7,819,1.6621,29/11/22,14:23:50
-1,6.18,32.2,970.7,842,1.6784,29/11/22,14:24:00
-1,6.25,32.2,969.7,826,1.6625,29/11/22,14:24:10
-1,6.31,32.2,971.1,840,1.6791,29/11/22,14:24:20
-1,6.37,32.3,969.9,829,1.6629,29/11/22,14:24:30
-1,6.42,32.4,970,826,1.6797,29/11/22,14:24:40
-1,6.47,32.3,970.8,838,1.6633,29/11/22,14:24:50
-1,6.52,32.4,970.8,820,1.6805,29/11/22,14:25:00
-1,6.56,32.6,969.8,816,1.6638,29/11/22,14:25:10
-1,6.61,32.6,971.2,829,1.6811,29/11/22,14:25:20
-1,6.64,32.6,970.5,822,1.6643,29/11/22,14:25:30
-1,6.67,32.7,970.7,814,1.6818,29/11/22,14:25:40
-1,6.7,32.7,969.7,812,1.6649,29/11/22,14:25:50
-1,6.73,32.7,969.4,801,1.6825,29/11/22,14:26:00
-1,6.75,32.7,969.6,800,1.6654,29/11/22,14:26:10
-1,6.78,32.7,969.6,799,1.6832,29/11/22,14:26:20
-1,6.8,32.7,969.8,801,1.666,29/11/22,14:26:30
-1,6.82,32.7,969.2,801,1.6838,29/11/22,14:26:40
-1,6.84,32.7,969.6,799,1.6665,29/11/22,14:26:50
-1,6.86,32.7,969.6,798,1.6845,29/11/22,14:27:00
-1,6.87,32.7,970,798,1.6671,29/11/22,14:27:10
-1,6.87,32.7,970.5,802,1.6851,29/11/22,14:27:20
-1,6.88,32.7,970.2,828,1.6677,29/11/22,14:27:30
-1,6.89,32.7,970,864,1.6858,29/11/22,14:27:40
-1,6.9,32.7,969,866,1.6684,29/11/22,14:27:50
-1,6.9,32.7,970.3,851,1.6864,29/11/22,14:28:00
-1,6.9,32.7,970.2,845,1.669,29/11/22,14:28:10
-1,6.9,32.7,969.2,811,1.6871,29/11/22,14:28:20
-1,6.9,32.7,970,823,1.6696,29/11/22,14:28:30
-1,6.9,32.7,970.6,849,1.6877,29/11/22,14:28:40
-1,6.89,32.7,970,835,1.6703,29/11/22,14:28:50
-1,6.89,32.8,969.9,835,1.6883,29/11/22,14:29:00
-1,6.89,32.7,970.6,860,1.6709,29/11/22,14:29:10
-1,6.89,32.9,969.7,828,1.6889,29/11/22,14:29:20
-1,6.89,32.8,970.3,829,1.6715,29/11/22,14:29:30
-1,6.89,33,969.8,829,1.6895,29/11/22,14:29:40
-1,6.89,33,970.7,833,1.6721,29/11/22,14:29:50
-1,6.88,33.1,969.5,833,1.6901,29/11/22,14:30:00
-1,6.87,33,969.8,831,1.6728,29/11/22,14:30:10
-1,6.87,33.1,969.9,831,1.6908,29/11/22,14:30:20
-1,6.86,33.1,969.5,816,1.6734,29/11/22,14:30:30
-1,6.85,33.1,970.3,836,1.6913,29/11/22,14:30:40
-1,6.85,33.1,970.1,820,1.674,29/11/22,14:30:50
-1,6.84,33.1,970.3,857,1.6919,29/11/22,14:31:00
-1,6.83,33.1,970.3,837,1.6746,29/11/22,14:31:10
-1,6.83,33.1,969.6,840,1.6925,29/11/22,14:31:20
-1,6.82,33.1,968.9,841,1.6752,29/11/22,14:31:30
-1,6.82,33.1,970.5,836,1.693,29/11/22,14:31:40
-1,6.81,33.1,970.3,838,1.6758,29/11/22,14:31:50
-1,6.8,33.1,969,837,1.6936,29/11/22,14:32:00
-1,6.8,33.1,969,825,1.6764,29/11/22,14:32:10
-1,6.79,33.1,970.2,821,1.6942,29/11/22,14:32:20
-1,6.78,33.1,970.1,827,1.677,29/11/22,14:32:30
-1,6.78,33.1,970.1,847,1.6947,29/11/22,14:32:40
-1,6.78,33.1,970.4,846,1.6775,29/11/22,14:32:50
-1,6.77,33.1,970.2,830,1.6952,29/11/22,14:33:00
-1,6.77,33.1,969.8,840,1.6781,29/11/22,14:33:10
-1,6.76,33.1,969.4,824,1.6958,29/11/22,14:33:20
-1,6.76,33.1,969.6,829,1.6786,29/11/22,14:33:30
-1,6.75,33.1,969.3,846,1.6963,29/11/22,14:33:40
-1,6.74,33.1,969.3,819,1.6792,29/11/22,14:33:50
-1,6.73,33.1,968.6,852,1.6968,29/11/22,14:34:00
-1,6.73,33.2,970.7,828,1.6797,29/11/22,14:34:10
-1,6.72,33.2,969.8,866,1.6973,29/11/22,14:34:20
-1,6.71,33.2,971,843,1.6802,29/11/22,14:34:30
-1,6.71,33.2,970.8,862,1.6978,29/11/22,14:34:40
-1,6.71,33.3,969.9,818,1.6807,29/11/22,14:34:50
-1,6.7,33.3,970.8,845,1.6983,29/11/22,14:35:00
-1,6.7,33.2,969.3,828,1.6813,29/11/22,14:35:10
-1,6.69,33.3,969.6,823,1.6988,29/11/22,14:35:20
-1,6.69,33.5,969.9,824,1.6818,29/11/22,14:35:30
-1,6.68,33.4,969.6,846,1.6993,29/11/22,14:35:40
-1,6.68,33.6,970.2,869,1.6823,29/11/22,14:35:50
-1,6.67,33.6,970.7,846,1.6998,29/11/22,14:36:00
-1,6.67,33.5,969.7,847,1.6828,29/11/22,14:36:10
-1,6.67,33.6,970.1,845,1.7002,29/11/22,14:36:20
-1,6.66,33.6,969.8,824,1.6832,29/11/22,14:36:30
-1,6.65,33.6,969.3,821,1.7007,29/11/22,14:36:40
-1,6.65,33.6,970.4,840,1.6838,29/11/22,14:36:50
-1,6.65,33.6,970.6,826,1.7011,29/11/22,14:37:00
-1,6.64,33.6,969.9,823,1.6842,29/11/22,14:37:10
-1,6.63,33.6,969.9,819,1.7016,29/11/22,14:37:20
-1,6.63,33.6,969.4,826,1.6848,29/11/22,14:37:30
-1,6.6,33.6,969.1,826,1.7021,29/11/22,14:37:40
-1,6.53,33.6,969.9,844,1.6858,29/11/22,14:37:50
-1,6.45,33.6,969.3,828,1.7026,29/11/22,14:38:00
-1,6.36,33.6,970.7,857,1.6867,29/11/22,14:38:10
-1,6.26,33.6,969.9,870,1.7031,29/11/22,14:38:20
-1,6.17,33.6,970.6,826,1.6877,29/11/22,14:38:30
-1,6.09,33.6,970.3,854,1.7036,29/11/22,14:38:40
-1,6.01,33.6,969.8,837,1.6884,29/11/22,14:38:50
-1,5.95,33.6,970.5,832,1.704,29/11/22,14:39:00
-1,5.9,33.6,970.2,842,1.6891,29/11/22,14:39:10
-1,5.87,33.6,970,837,1.7044,29/11/22,14:39:20
-1,5.82,33.6,970.6,833,1.6897,29/11/22,14:39:30
-1,5.78,33.6,969.4,819,1.7049,29/11/22,14:39:40
-1,5.75,33.6,970.4,831,1.6903,29/11/22,14:39:50
-1,5.72,33.6,969.4,816,1.7053,29/11/22,14:40:00
-1,5.69,33.6,970,835,1.6908,29/11/22,14:40:10
-1,5.67,33.6,968.6,864,1.7057,29/11/22,14:40:20
-1,5.64,33.6,968.8,840,1.6913,29/11/22,14:40:30
-1,5.62,33.6,970.2,884,1.7061,29/11/22,14:40:40
-1,5.61,33.7,970.4,861,1.6917,29/11/22,14:40:50
-1,5.6,33.7,969.8,867,1.7065,29/11/22,14:41:00
-1,5.6,33.7,969.3,853,1.6922,29/11/22,14:41:10
-1,5.59,33.6,969.5,830,1.7069,29/11/22,14:41:20
-1,5.58,33.7,969.3,823,1.6926,29/11/22,14:41:30
-1,5.56,33.8,969.8,853,1.7072,29/11/22,14:41:40
-1,5.55,33.8,969.7,854,1.6931,29/11/22,14:41:50
-1,5.53,33.7,969.8,832,1.7076,29/11/22,14:42:00
-1,5.51,33.7,969.8,841,1.6935,29/11/22,14:42:10
-1,5.49,33.9,970,839,1.708,29/11/22,14:42:20
-1,5.47,34,969.6,838,1.694,29/11/22,14:42:30
-1,5.45,34,970.8,824,1.7083,29/11/22,14:42:40
-1,5.43,34.1,969.7,820,1.6945,29/11/22,14:42:50
-1,5.42,33.9,969.7,848,1.7087,29/11/22,14:43:00
-1,5.4,34.1,970.1,831,1.695,29/11/22,14:43:10
-1,5.37,34.1,969.9,816,1.7091,29/11/22,14:43:20
-1,5.34,34,969.6,851,1.6954,29/11/22,14:43:30
-1,5.32,34.1,970.3,829,1.7094,29/11/22,14:43:40
-1,5.3,34.1,969.6,830,1.6959,29/11/22,14:43:50
-1,5.29,34.1,969.9,852,1.7098,29/11/22,14:44:00
-1,5.27,34.1,969.8,848,1.6963,29/11/22,14:44:10
-1,5.26,34.1,970.2,863,1.7101,29/11/22,14:44:20
-1,5.25,34.1,968.8,854,1.6967,29/11/22,14:44:30
-1,5.24,34.1,969.7,848,1.7104,29/11/22,14:44:40
-1,5.23,34.1,969.7,852,1.697,29/11/22,14:44:50
-1,5.22,34.1,968.8,839,1.7108,29/11/22,14:45:00
-1,5.21,34.1,969.7,850,1.6974,29/11/22,14:45:10
-1,5.2,34.1,968.7,839,1.7111,29/11/22,14:45:20
-1,5.2,34.1,970.1,833,1.6977,29/11/22,14:45:30
-1,5.19,34.1,970,867,1.7114,29/11/22,14:45:40
-1,5.18,34.1,968.6,822,1.6981,29/11/22,14:45:50
-1,5.18,34.1,969.3,832,1.7117,29/11/22,14:46:00
-1,5.17,34.1,969.7,857,1.6984,29/11/22,14:46:10
-1,5.16,34.1,968.6,816,1.712,29/11/22,14:46:20
-1,5.16,34.1,969.7,841,1.6988,29/11/22,14:46:30
-1,5.16,34.1,969.6,853,1.7123,29/11/22,14:46:40
-1,5.15,34.1,968.5,807,1.6991,29/11/22,14:46:50
-1,5.15,34.1,968.9,806,1.7126,29/11/22,14:47:00
-1,5.15,34.1,969.2,801,1.6994,29/11/22,14:47:10
-1,5.14,34.1,969.8,801,1.7129,29/11/22,14:47:20
-1,5.12,34.1,969.9,862,1.6997,29/11/22,14:47:30
-1,5.11,34.1,968.8,880,1.7132,29/11/22,14:47:40
-1,5.11,34.1,968.7,866,1.7,29/11/22,14:47:50
-1,5.11,34.1,969.2,832,1.7135,29/11/22,14:48:00
-1,5.11,34.1,970,833,1.7003,29/11/22,14:48:10
-1,5.1,34.1,969.5,868,1.7137,29/11/22,14:48:20
-1,5.1,34.1,969.2,899,1.7006,29/11/22,14:48:30
-1,5.1,34.1,969.4,899,1.714,29/11/22,14:48:40
-1,5.09,34.1,968.7,857,1.7009,29/11/22,14:48:50
-1,5.09,34.1,968.8,824,1.7143,29/11/22,14:49:00
-1,5.09,34.1,968.4,796,1.7011,29/11/22,14:49:10
-1,5.1,34.1,968.5,795,1.7146,29/11/22,14:49:20
-1,5.1,34.1,968.6,795,1.7014,29/11/22,14:49:30
-1,5.1,34.1,968.3,795,1.7148,29/11/22,14:49:40
-1,5.1,34.2,969.5,796,1.7016,29/11/22,14:49:50
-1,5.1,34.2,969,797,1.715,29/11/22,14:50:00
-1,5.1,34.2,968.5,796,1.7019,29/11/22,14:50:10
-1,5.1,34.2,968.7,798,1.7153,29/11/22,14:50:20
-1,5.1,34.2,969,797,1.7022,29/11/22,14:50:30
-1,5.1,34.3,969.1,797,1.7156,29/11/22,14:50:40
-1,5.1,34.2,969.8,812,1.7024,29/11/22,14:50:50
-1,5.09,34.2,969.4,858,1.7158,29/11/22,14:51:00
-1,5.09,34.2,969.7,911,1.7026,29/11/22,14:51:10
-1,5.1,34.3,969.3,911,1.716,29/11/22,14:51:20
-1,5.09,34.4,968.5,897,1.7029,29/11/22,14:51:30
-1,5.1,34.4,968.6,846,1.7163,29/11/22,14:51:40
-1,5.1,34.3,969.6,845,1.7031,29/11/22,14:51:50
-1,5.1,34.5,968.9,818,1.7165,29/11/22,14:52:00
