Log Number,Ozone,Cell Temp,Cell Pressure,Flow Rate,PDV,Date,Time
-1,6.05,27.8,1012,3320,1.4309,8/11/2022,9:16:35
-1,6.04,27.9,1011.9,3317,1.4179,8/11/2022,9:16:45
-1,6.04,28.2,1011.9,3301,1.4328,8/11/2022,9:16:55
-1,6.04,28.2,1012.4,3349,1.4197,8/11/2022,9:17:05
-1,6.03,28.3,1012.2,3325,1.4347,8/11/2022,9:17:15
-1,6.03,28.3,1012.3,3335,1.4216,8/11/2022,9:17:25
-1,6.03,28.3,1012.3,3336,1.4365,8/11/2022,9:17:35
-1,6.02,28.3,1011.8,3319,1.4235,8/11/2022,9:17:45
-1,6.01,28.3,1011.7,3301,1.4384,8/11/2022,9:17:55
-1,6.01,28.3,1012.1,3328,1.4253,8/11/2022,9:18:05
-1,6,28.3,1011.5,3319,1.4402,8/11/2022,9:18:15
-1,6,28.3,1011.9,3349,1.4272,8/11/2022,9:18:25
-1,5.99,28.3,1012,3367,1.442,8/11/2022,9:18:35
-1,5.99,28.3,1012.1,3300,1.429,8/11/2022,9:18:45
-1,5.98,28.3,1011.2,3367,1.4438,8/11/2022,9:18:55
-1,5.98,28.5,1011.7,3322,1.4307,8/11/2022,9:19:05
-1,5.98,28.4,1011.7,3355,1.4455,8/11/2022,9:19:15
-1,5.98,28.5,1011.2,3366,1.4325,8/11/2022,9:19:25
-1,5.98,28.7,1012.2,3337,1.4473,8/11/2022,9:19:35
-1,5.98,28.7,1011,3343,1.4342,8/11/2022,9:19:45
-1,5.98,28.8,1012.2,3343,1.449,8/11/2022,9:19:55
-1,5.98,28.7,1011.1,3356,1.4359,8/11/2022,9:20:05
-1,5.97,28.8,1011.3,3339,1.4507,8/11/2022,9:20:15
-1,5.97,28.8,1012.1,3313,1.4376,8/11/2022,9:20:25
-1,5.97,28.8,1012,3329,1.4524,8/11/2022,9:20:35
-1,5.96,28.8,1012.2,3321,1.4393,8/11/2022,9:20:45
-1,5.96,28.8,1012.3,3386,1.4541,8/11/2022,9:20:55
-1,5.95,28.8,1012.4,3424,1.4409,8/11/2022,9:21:05
-1,5.95,28.8,1012.6,3424,1.4557,8/11/2022,9:21:15
-1,5.95,28.8,1011.7,3382,1.4426,8/11/2022,9:21:25
-1,5.94,28.8,1011.5,3343,1.4574,8/11/2022,9:21:35
-1,5.95,28.9,1011.9,3343,1.4442,8/11/2022,9:21:45
-1,5.95,29,1012.3,3357,1.459,8/11/2022,9:21:55
-1,5.94,29.2,1011.2,3381,1.4458,8/11/2022,9:22:05
-1,5.94,29.2,1012.3,3383,1.4605,8/11/2022,9:22:15
-1,5.94,29.2,1012,3378,1.4474,8/11/2022,9:22:25
-1,5.93,29.2,1012.5,3359,1.4621,8/11/2022,9:22:35
-1,5.93,29.2,1012.7,3389,1.4489,8/11/2022,9:22:45
-1,5.93,29.2,1011.8,3342,1.4637,8/11/2022,9:22:55
-1,5.92,29.2,1012,3382,1.4505,8/11/2022,9:23:05
-1,5.92,29.2,1012.3,3376,1.4652,8/11/2022,9:23:15
-1,5.91,29.2,1012.3,3357,1.452,8/11/2022,9:23:25
-1,5.91,29.2,1011.8,3391,1.4667,8/11/2022,9:23:35
-1,5.91,29.2,1012.2,3380,1.4535,8/11/2022,9:23:45
-1,5.89,29.2,980.7,3338,1.469,8/11/2022,9:23:55
-1,5.88,29.3,981,2690,1.4562,8/11/2022,9:24:05
-1,5.93,29.3,983.4,1448,1.47,8/11/2022,9:24:15
-1,6.3,29.6,986.4,849,1.455,8/11/2022,9:24:25
-1,6.71,29.7,987.8,849,1.4715,8/11/2022,9:24:35
-1,6.67,29.7,988,869,1.4575,8/11/2022,9:24:45
-1,6.49,29.7,987.6,883,1.473,8/11/2022,9:24:55
-1,6.38,29.7,988.3,903,1.4592,8/11/2022,9:25:05
-1,6.32,29.7,989.6,905,1.4744,8/11/2022,9:25:15
-1,6.27,29.7,988.8,917,1.4608,8/11/2022,9:25:25
-1,6.21,29.7,989.3,922,1.4759,8/11/2022,9:25:35
-1,6.15,29.7,990.3,930,1.4625,8/11/2022,9:25:45
-1,6.1,29.7,990.6,931,1.4773,8/11/2022,9:25:55
-1,6.07,29.7,989.5,930,1.464,8/11/2022,9:26:05
-1,6.03,29.7,989.4,932,1.4787,8/11/2022,9:26:15
-1,6.01,29.7,990.1,942,1.4655,8/11/2022,9:26:25
-1,5.99,29.7,990.9,943,1.4801,8/11/2022,9:26:35
-1,5.96,29.7,991.1,952,1.4669,8/11/2022,9:26:45
-1,5.94,29.8,991.7,945,1.4814,8/11/2022,9:26:55
-1,5.92,30,990.9,958,1.4684,8/11/2022,9:27:05
-1,5.9,29.9,991.7,954,1.4828,8/11/2022,9:27:15
-1,5.88,30,992,962,1.4698,8/11/2022,9:27:25
-1,5.87,30.2,991.1,952,1.4841,8/11/2022,9:27:35
-1,5.86,30.2,992,969,1.4711,8/11/2022,9:27:45
-1,5.84,30.2,991.1,968,1.4854,8/11/2022,9:27:55
-1,5.83,30.2,991.7,960,1.4725,8/11/2022,9:28:05
-1,5.82,30.2,991.8,981,1.4867,8/11/2022,9:28:15
-1,5.8,30.2,991.1,967,1.4738,8/11/2022,9:28:25
-1,5.79,30.2,991.1,962,1.488,8/11/2022,9:28:35
-1,5.78,30.2,992,984,1.4751,8/11/2022,9:28:45
-1,5.77,30.2,992.1,984,1.4893,8/11/2022,9:28:55
-1,5.77,30.2,991.9,998,1.4764,8/11/2022,9:29:05
-1,5.78,30.2,991.7,1000,1.4905,8/11/2022,9:29:15
-1,5.78,30.2,991.9,1003,1.4776,8/11/2022,9:29:25
-1,5.78,30.2,991.7,1002,1.4918,8/11/2022,9:29:35
-1,5.78,30.2,991.9,1002,1.4788,8/11/2022,9:29:45
-1,5.77,30.2,991.5,999,1.493,8/11/2022,9:29:55
-1,5.77,30.4,990.5,995,1.4801,8/11/2022,9:30:05
-1,5.76,30.5,990.8,988,1.4942,8/11/2022,9:30:15
-1,5.76,30.6,991.6,965,1.4813,8/11/2022,9:30:25
-1,5.75,30.6,991.7,966,1.4954,8/11/2022,9:30:35
-1,5.74,30.7,990.6,957,1.4826,8/11/2022,9:30:45
-1,5.74,30.7,991.8,958,1.4966,8/11/2022,9:30:55
-1,5.74,30.7,990.6,971,1.4837,8/11/2022,9:31:05
-1,5.74,30.7,991.3,950,1.4978,8/11/2022,9:31:15
-1,5.74,30.7,990.6,947,1.4849,8/11/2022,9:31:25
-1,5.74,30.7,992.2,960,1.4989,8/11/2022,9:31:35
-1,5.75,30.7,991.3,944,1.486,8/11/2022,9:31:45
-1,5.75,30.7,991.9,981,1.5001,8/11/2022,9:31:55
-1,5.76,30.7,991.7,968,1.4871,8/11/2022,9:32:05
-1,5.76,30.7,990.4,963,1.5012,8/11/2022,9:32:15
-1,5.76,30.7,990.8,976,1.4882,8/11/2022,9:32:25
-1,5.76,30.9,992,962,1.5023,8/11/2022,9:32:35
-1,5.76,31,991.5,976,1.4893,8/11/2022,9:32:45
-1,5.77,30.8,991.2,967,1.5034,8/11/2022,9:32:55
-1,5.77,31,991.2,958,1.4903,8/11/2022,9:33:05
-1,5.77,31.2,991.9,967,1.5045,8/11/2022,9:33:15
-1,5.78,31.2,991.7,973,1.4914,8/11/2022,9:33:25
-1,5.79,31.2,991.8,958,1.5056,8/11/2022,9:33:35
-1,5.79,31.2,991.5,962,1.4924,8/11/2022,9:33:45
-1,5.79,31.2,991.3,960,1.5066,8/11/2022,9:33:55
-1,5.78,31.2,991.4,967,1.4935,8/11/2022,9:34:05
-1,5.78,31.2,991.4,951,1.5077,8/11/2022,9:34:15
-1,5.78,31.2,991.4,963,1.4946,8/11/2022,9:34:25
-1,5.78,31.2,991,960,1.5088,8/11/2022,9:34:35
-1,5.79,31.2,990.6,945,1.4956,8/11/2022,9:34:45
-1,5.79,31.2,991.1,958,1.5098,8/11/2022,9:34:55
-1,5.79,31.2,991.2,944,1.4966,8/11/2022,9:35:05
-1,5.79,31.2,990.5,943,1.5108,8/11/2022,9:35:15
-1,5.8,31.2,991.2,956,1.4976,8/11/2022,9:35:25
-1,5.81,31.3,991.5,959,1.5118,8/11/2022,9:35:35
-1,5.81,31.2,990.7,945,1.4986,8/11/2022,9:35:45
-1,5.81,31.5,991,961,1.5128,8/11/2022,9:35:55
-1,5.81,31.4,990,951,1.4996,8/11/2022,9:36:05
-1,5.81,31.5,989.9,949,1.5138,8/11/2022,9:36:15
-1,5.81,31.7,991.1,967,1.5006,8/11/2022,9:36:25
-1,5.81,31.7,990.2,948,1.5148,8/11/2022,9:36:35
-1,5.8,31.7,990.7,964,1.5016,8/11/2022,9:36:45
-1,5.8,31.7,990.1,971,1.5158,8/11/2022,9:36:55
-1,5.8,31.7,990.6,937,1.5025,8/11/2022,9:37:05
-1,5.8,31.7,990,974,1.5168,8/11/2022,9:37:15
-1,5.8,31.7,989.9,947,1.5035,8/11/2022,9:37:25
-1,5.8,31.7,990.3,961,1.5177,8/11/2022,9:37:35
-1,5.8,31.7,991.1,996,1.5045,8/11/2022,9:37:45
-1,5.8,31.7,991,976,1.5187,8/11/2022,9:37:55
-1,5.79,31.7,991,978,1.5054,8/11/2022,9:38:05
-1,5.78,31.7,990.8,966,1.5196,8/11/2022,9:38:15
-1,5.78,31.7,991.6,956,1.5063,8/11/2022,9:38:25
-1,5.79,31.7,990.6,959,1.5205,8/11/2022,9:38:35
-1,5.8,31.7,990.4,971,1.5072,8/11/2022,9:38:45
-1,5.81,31.7,991.2,953,1.5214,8/11/2022,9:38:55
-1,5.81,31.7,990.3,957,1.508,8/11/2022,9:39:05
-1,5.82,31.9,991.1,973,1.5223,8/11/2022,9:39:15
-1,5.83,31.8,990.4,972,1.5089,8/11/2022,9:39:25
-1,5.84,32,990.6,967,1.5232,8/11/2022,9:39:35
-1,5.85,32.1,990.3,959,1.5097,8/11/2022,9:39:45
-1,5.86,32.2,990,942,1.5241,8/11/2022,9:39:55
-1,5.87,32.1,990.9,962,1.5105,8/11/2022,9:40:05
-1,5.88,32.2,990,975,1.525,8/11/2022,9:40:15
-1,5.9,32.2,990.2,943,1.5113,8/11/2022,9:40:25
-1,5.92,32.2,991.1,980,1.5258,8/11/2022,9:40:35
-1,5.93,32.2,990.2,950,1.5121,8/11/2022,9:40:45
-1,5.94,32.2,990.4,943,1.5267,8/11/2022,9:40:55
-1,5.95,32.2,991.1,991,1.513,8/11/2022,9:41:05
-1,5.95,32.2,990.7,993,1.5275,8/11/2022,9:41:15
-1,5.94,32.2,983.8,949,1.514,8/11/2022,9:41:25
-1,5.94,32.2,985.2,949,1.5285,8/11/2022,9:41:35
-1,5.93,32.2,985.3,889,1.5151,8/11/2022,9:41:45
-1,5.93,32.2,985.1,881,1.5292,8/11/2022,9:41:55
-1,6.03,32.2,983.1,861,1.5153,8/11/2022,9:42:05
-1,6.09,32.2,983.5,859,1.5302,8/11/2022,9:42:15
-1,4.49,32.2,981.2,849,1.5239,8/11/2022,9:42:25
-1,2.55,32.2,981.5,860,1.5321,8/11/2022,9:42:35
-1,2.47,32.2,981.9,871,1.5342,8/11/2022,9:42:45
-1,2.3,32.3,979.7,844,1.5318,8/11/2022,9:42:55
-1,3.87,32.2,979.6,859,1.5182,8/11/2022,9:43:05
-1,5.92,32.3,979.7,857,1.5326,8/11/2022,9:43:15
-1,5.96,32.5,981.5,856,1.5188,8/11/2022,9:43:25
-1,5.99,32.6,981.1,849,1.5335,8/11/2022,9:43:35
-1,5.98,32.6,982.3,837,1.52,8/11/2022,9:43:45
-1,5.93,32.6,983.4,873,1.5343,8/11/2022,9:43:55
-1,5.88,32.6,978.9,864,1.521,8/11/2022,9:44:05
-1,5.84,32.7,978.8,865,1.5352,8/11/2022,9:44:15
-1,5.8,32.7,983.1,860,1.522,8/11/2022,9:44:25
-1,5.74,32.7,984.6,879,1.5359,8/11/2022,9:44:35
-1,5.69,32.7,986.1,852,1.5229,8/11/2022,9:44:45
-1,5.66,32.7,986.5,892,1.5367,8/11/2022,9:44:55
-1,5.67,32.7,987.1,918,1.5237,8/11/2022,9:45:05
-1,5.65,32.7,986.4,929,1.5375,8/11/2022,9:45:15
-1,5.6,32.7,987.3,913,1.5247,8/11/2022,9:45:25
-1,5.56,32.7,986.6,886,1.5383,8/11/2022,9:45:35
-1,5.55,32.7,984,874,1.5255,8/11/2022,9:45:45
-1,5.55,32.7,984.5,865,1.5391,8/11/2022,9:45:55
-1,5.56,32.7,981,855,1.5423,8/11/2022,9:46:05
-1,3.76,32.7,980,845,1.5426,8/11/2022,9:46:15
-1,1.48,32.7,982.9,861,1.5264,8/11/2022,9:46:25
-1,3.17,32.7,982.6,853,1.5403,8/11/2022,9:46:35
-1,5.66,32.8,985.3,896,1.5267,8/11/2022,9:46:45
-1,5.93,32.7,985.9,899,1.5412,8/11/2022,9:46:55
-1,5.84,33,986.1,926,1.5278,8/11/2022,9:47:05
-1,5.77,33,985.6,929,1.5419,8/11/2022,9:47:15
-1,5.72,33.1,986.3,911,1.5288,8/11/2022,9:47:25
-1,5.68,33.1,987.1,889,1.5427,8/11/2022,9:47:35
-1,5.62,33.1,987.8,886,1.5298,8/11/2022,9:47:45
-1,5.58,33.1,978.8,889,1.5436,8/11/2022,9:47:55
-1,5.55,33.1,978.1,904,1.5308,8/11/2022,9:48:05
-1,5.55,33.1,978.7,900,1.5444,8/11/2022,9:48:15
-1,5.57,33.1,978.3,854,1.5299,8/11/2022,9:48:25
-1,5.82,33.1,978,858,1.5448,8/11/2022,9:48:35
-1,6.08,33.1,979.2,855,1.5309,8/11/2022,9:48:45
-1,6.06,33.1,977.6,872,1.5456,8/11/2022,9:48:55
-1,5.98,33.1,979.6,870,1.5318,8/11/2022,9:49:05
-1,5.94,33.1,977.4,861,1.5462,8/11/2022,9:49:15
-1,5.94,33.1,979.3,848,1.5325,8/11/2022,9:49:25
-1,5.93,33.1,979,875,1.5469,8/11/2022,9:49:35
-1,5.89,33.1,980.7,860,1.5335,8/11/2022,9:49:45
-1,5.21,33.1,979.2,890,1.5494,8/11/2022,9:49:55
-1,3.32,33.1,980,874,1.5428,8/11/2022,9:50:05
-1,2.21,33.1,979.2,852,1.5482,8/11/2022,9:50:15
-1,3.63,33.1,977.7,859,1.535,8/11/2022,9:50:25
-1,5.31,33.2,977.7,827,1.5489,8/11/2022,9:50:35
-1,5.77,33.1,979.1,882,1.5352,8/11/2022,9:50:45
-1,5.85,33.2,977.8,862,1.5496,8/11/2022,9:50:55
-1,5.9,33.2,978.8,849,1.5358,8/11/2022,9:51:05
-1,5.93,33.2,978.7,882,1.5503,8/11/2022,9:51:15
-1,5.92,33.4,977.2,830,1.5366,8/11/2022,9:51:25
-1,5.89,33.5,978.5,849,1.5509,8/11/2022,9:51:35
-1,5.87,33.3,978.6,885,1.5374,8/11/2022,9:51:45
-1,5.85,33.5,977,845,1.5516,8/11/2022,9:51:55
-1,5.84,33.6,978.3,856,1.5381,8/11/2022,9:52:05
-1,5.83,33.6,978.7,884,1.5523,8/11/2022,9:52:15
-1,5.82,33.6,978.4,878,1.5388,8/11/2022,9:52:25
-1,5.81,33.6,977.9,896,1.5529,8/11/2022,9:52:35
-1,5.8,33.6,977.1,889,1.5395,8/11/2022,9:52:45
-1,5.8,33.6,977.4,840,1.5535,8/11/2022,9:52:55
-1,5.79,33.6,978.5,837,1.5401,8/11/2022,9:53:05
-1,5.79,33.6,978.7,845,1.5542,8/11/2022,9:53:15
-1,5.79,33.6,978.3,919,1.5407,8/11/2022,9:53:25
-1,5.78,33.6,978.7,919,1.5548,8/11/2022,9:53:35
-1,5.78,33.6,978,897,1.5413,8/11/2022,9:53:45
-1,5.78,33.6,978.1,859,1.5554,8/11/2022,9:53:55
-1,5.78,33.6,978.5,828,1.5419,8/11/2022,9:54:05
-1,5.77,33.6,977.7,824,1.556,8/11/2022,9:54:15
-1,5.77,33.6,978,822,1.5425,8/11/2022,9:54:25
-1,5.77,33.6,977.8,819,1.5566,8/11/2022,9:54:35
-1,5.77,33.6,978.4,822,1.5431,8/11/2022,9:54:45
-1,5.76,33.6,978.7,839,1.5572,8/11/2022,9:54:55
-1,5.76,33.6,978.7,902,1.5437,8/11/2022,9:55:05
-1,5.76,33.6,978.9,922,1.5578,8/11/2022,9:55:15
-1,5.77,33.6,978.8,934,1.5442,8/11/2022,9:55:25
-1,5.77,33.6,978.6,940,1.5583,8/11/2022,9:55:35
-1,5.77,33.6,978.5,942,1.5448,8/11/2022,9:55:45
-1,5.78,33.7,978.2,935,1.5589,8/11/2022,9:55:55
-1,5.79,33.8,977.3,904,1.5453,8/11/2022,9:56:05
-1,5.8,33.8,977.4,854,1.5594,8/11/2022,9:56:15
-1,5.8,33.9,977.5,834,1.5459,8/11/2022,9:56:25
-1,5.8,34,978,833,1.56,8/11/2022,9:56:35
-1,5.8,33.9,978.6,841,1.5464,8/11/2022,9:56:45
-1,5.8,33.9,978.5,885,1.5605,8/11/2022,9:56:55
-1,5.79,34.1,977.4,903,1.547,8/11/2022,9:57:05
-1,5.78,34.1,977.4,897,1.5611,8/11/2022,9:57:15
-1,5.78,34.1,978.3,898,1.5476,8/11/2022,9:57:25
-1,5.77,34.1,977.7,895,1.5617,8/11/2022,9:57:35
-1,5.76,34.1,976.9,879,1.5481,8/11/2022,9:57:45
-1,5.77,34.1,978.4,905,1.5622,8/11/2022,9:57:55
-1,5.77,34.1,977.6,901,1.5486,8/11/2022,9:58:05
-1,5.77,34.1,977,851,1.5627,8/11/2022,9:58:15
-1,5.78,34.1,978.3,886,1.5491,8/11/2022,9:58:25
-1,5.79,34.1,978,887,1.5632,8/11/2022,9:58:35
-1,5.79,34.1,977.5,858,1.5496,8/11/2022,9:58:45
-1,5.8,34.1,978.7,888,1.5637,8/11/2022,9:58:55
-1,5.8,34.1,977.6,885,1.5501,8/11/2022,9:59:05
-1,5.8,34.1,978.8,868,1.5643,8/11/2022,9:59:15
-1,5.82,34.1,977.4,880,1.5505,8/11/2022,9:59:25
-1,5.83,34.1,978.7,870,1.5647,8/11/2022,9:59:35
-1,5.85,34.1,977.9,874,1.5509,8/11/2022,9:59:45
-1,5.86,34.1,978.2,882,1.5652,8/11/2022,9:59:55
-1,5.87,34.1,977.4,872,1.5514,8/11/2022,10:00:05
-1,5.87,34.1,978.1,895,1.5657,8/11/2022,10:00:15
-1,5.88,34.1,977.7,877,1.5519,8/11/2022,10:00:25
-1,5.89,34.1,978.4,916,1.5662,8/11/2022,10:00:35
-1,5.89,34.1,978.4,888,1.5523,8/11/2022,10:00:45
-1,5.9,34.1,977.9,931,1.5667,8/11/2022,10:00:55
-1,5.9,34.1,978.6,903,1.5528,8/11/2022,10:01:05
-1,5.91,34.2,977.2,876,1.5672,8/11/2022,10:01:15
-1,5.91,34.1,978.1,911,1.5532,8/11/2022,10:01:25
-1,5.92,34.2,977.7,858,1.5677,8/11/2022,10:01:35
-1,5.93,34.3,977.2,880,1.5537,8/11/2022,10:01:45
-1,5.94,34.2,978.4,893,1.5682,8/11/2022,10:01:55
-1,5.95,34.4,978.2,878,1.5541,8/11/2022,10:02:05
-1,5.95,34.2,977,899,1.5686,8/11/2022,10:02:15
-1,5.96,34.3,977.5,886,1.5545,8/11/2022,10:02:25
-1,5.97,34.5,978.1,879,1.5691,8/11/2022,10:02:35
-1,5.97,34.6,977.9,912,1.555,8/11/2022,10:02:45
-1,5.97,34.4,977,885,1.5696,8/11/2022,10:02:55
-1,5.97,34.5,978.3,903,1.5555,8/11/2022,10:03:05
-1,5.98,34.6,977.8,887,1.57,8/11/2022,10:03:15
-1,5.98,34.6,977.8,878,1.5559,8/11/2022,10:03:25
-1,5.99,34.6,976.9,879,1.5705,8/11/2022,10:03:35
-1,5.99,34.6,977.2,852,1.5564,8/11/2022,10:03:45
-1,5.99,34.6,978.3,908,1.5709,8/11/2022,10:03:55
-1,5.98,34.6,977.9,918,1.5568,8/11/2022,10:04:05
-1,5.97,34.6,977.5,866,1.5714,8/11/2022,10:04:15
-1,5.97,34.6,977.3,870,1.5573,8/11/2022,10:04:25
-1,5.97,34.6,977,858,1.5718,8/11/2022,10:04:35
-1,5.98,34.6,977,854,1.5577,8/11/2022,10:04:45
-1,5.98,34.6,978,898,1.5723,8/11/2022,10:04:55
-1,5.97,34.6,977.3,921,1.5583,8/11/2022,10:05:05
-1,5.95,34.6,978.3,893,1.5728,8/11/2022,10:05:15
-1,5.9,34.6,978.3,886,1.5591,8/11/2022,10:05:25
-1,5.82,34.6,977.9,871,1.5733,8/11/2022,10:05:35
-1,5.74,34.6,978.2,872,1.56,8/11/2022,10:05:45
-1,5.66,34.6,978.2,872,1.5738,8/11/2022,10:05:55
-1,5.57,34.6,978.2,871,1.5611,8/11/2022,10:06:05
-1,5.46,34.6,978.5,870,1.5744,8/11/2022,10:06:15
-1,5.33,34.6,977.9,887,1.5622,8/11/2022,10:06:25
-1,5.22,34.6,977.8,884,1.5749,8/11/2022,10:06:35
-1,5.1,34.6,977.4,872,1.5633,8/11/2022,10:06:45
-1,4.99,34.6,977.1,871,1.5754,8/11/2022,10:06:55
-1,4.91,34.6,978.5,875,1.5639,8/11/2022,10:07:05
-1,4.87,34.6,977.9,871,1.5758,8/11/2022,10:07:15
-1,4.89,34.7,978.5,891,1.564,8/11/2022,10:07:25
-1,4.93,34.7,978.6,913,1.5762,8/11/2022,10:07:35
-1,4.97,34.6,977.9,862,1.5642,8/11/2022,10:07:45
-1,5.01,34.7,978.3,855,1.5766,8/11/2022,10:07:55
-1,5.02,34.7,977.1,868,1.5646,8/11/2022,10:08:05
-1,5.02,34.7,977.4,873,1.577,8/11/2022,10:08:15
-1,5.02,34.8,978.5,894,1.5651,8/11/2022,10:08:25
-1,5.02,34.9,978.4,894,1.5774,8/11/2022,10:08:35
-1,5.02,35,978.2,893,1.5655,8/11/2022,10:08:45
-1,5.02,35,978.4,888,1.5778,8/11/2022,10:08:55
-1,5.01,35,977.5,859,1.5658,8/11/2022,10:09:05
-1,5.03,35.1,977.6,859,1.5781,8/11/2022,10:09:15
-1,5.03,35.1,978.5,887,1.5662,8/11/2022,10:09:25
-1,5.03,35.1,978.5,887,1.5785,8/11/2022,10:09:35
-1,5.03,35.1,977.3,887,1.5666,8/11/2022,10:09:45
-1,5.02,35,977.2,890,1.5789,8/11/2022,10:09:55
-1,5.01,35.1,978.5,889,1.5671,8/11/2022,10:10:05
-1,5,35.1,978.5,895,1.5793,8/11/2022,10:10:15
-1,4.99,35.1,977.6,896,1.5675,8/11/2022,10:10:25
-1,4.98,35.1,978.2,887,1.5797,8/11/2022,10:10:35
-1,4.96,35.1,977.2,869,1.568,8/11/2022,10:10:45
-1,4.94,35.1,977.6,867,1.5801,8/11/2022,10:10:55
-1,4.92,35.1,978.4,894,1.5685,8/11/2022,10:11:05
-1,4.91,35.1,978.2,895,1.5805,8/11/2022,10:11:15
-1,4.89,35.1,977.6,895,1.5689,8/11/2022,10:11:25
-1,4.87,35.1,978.3,890,1.5808,8/11/2022,10:11:35
-1,4.85,35.1,977,871,1.5693,8/11/2022,10:11:45
-1,4.84,35.1,977.7,878,1.5812,8/11/2022,10:11:55
-1,4.84,35.1,977.8,875,1.5697,8/11/2022,10:12:05
-1,4.83,35.1,977.2,850,1.5816,8/11/2022,10:12:15
-1,4.83,35.1,978.1,880,1.5701,8/11/2022,10:12:25
-1,4.83,35.1,977,860,1.5819,8/11/2022,10:12:35
-1,4.82,35.1,977.8,907,1.5704,8/11/2022,10:12:45
-1,4.82,35.1,976.9,920,1.5822,8/11/2022,10:12:55
-1,4.82,35.1,978,874,1.5708,8/11/2022,10:13:05
-1,4.82,35.1,977.6,904,1.5826,8/11/2022,10:13:15
-1,4.81,35.1,978.2,888,1.5711,8/11/2022,10:13:25
-1,4.81,35.1,977.2,894,1.5829,8/11/2022,10:13:35
-1,4.81,35.1,978.1,871,1.5714,8/11/2022,10:13:45
-1,4.81,35.1,976.9,922,1.5832,8/11/2022,10:13:55
-1,4.81,35.1,977.1,862,1.5718,8/11/2022,10:14:05
-1,4.81,35.1,976.9,916,1.5835,8/11/2022,10:14:15
-1,4.81,35.1,977.2,906,1.5721,8/11/2022,10:14:25
-1,4.81,35.1,977.4,889,1.5838,8/11/2022,10:14:35
-1,4.81,35.1,976.8,930,1.5724,8/11/2022,10:14:45
-1,4.81,35.1,977.8,909,1.5842,8/11/2022,10:14:55
-1,4.81,35.1,977.4,923,1.5727,8/11/2022,10:15:05
-1,4.8,35.1,978.4,897,1.5845,8/11/2022,10:15:15
-1,4.8,35.2,978.2,915,1.573,8/11/2022,10:15:25
-1,4.8,35.2,977.8,891,1.5848,8/11/2022,10:15:35
-1,4.8,35.2,977.9,876,1.5733,8/11/2022,10:15:45
