Log Number,Ozone,Cell Temp,Cell Pressure,Flow Rate,PDV,Date,Time
-1,1.97,28.3,980.4,865,1.4675,4/11/2022,8:00:35
-1,1.94,28.3,979.3,867,1.4728,4/11/2022,8:00:45
-1,1.91,28.3,980.3,866,1.4694,4/11/2022,8:00:55
-1,1.88,28.3,979.5,865,1.4746,4/11/2022,8:01:05
-1,1.85,28.3,980.4,861,1.4713,4/11/2022,8:01:15
-1,1.81,28.3,979.1,863,1.4763,4/11/2022,8:01:25
-1,1.79,28.3,979.4,860,1.4731,4/11/2022,8:01:35
-1,1.76,28.5,979.7,861,1.478,4/11/2022,8:01:45
-1,1.73,28.5,978.6,862,1.475,4/11/2022,8:01:55
-1,1.7,28.7,979.3,861,1.4797,4/11/2022,8:02:05
-1,1.68,28.7,979.1,862,1.4767,4/11/2022,8:02:15
-1,1.66,28.7,980,862,1.4814,4/11/2022,8:02:25
-1,1.63,28.7,979,866,1.4785,4/11/2022,8:02:35
-1,1.6,28.8,979.2,864,1.483,4/11/2022,8:02:45
-1,1.58,28.8,979.1,863,1.4802,4/11/2022,8:02:55
-1,1.56,28.8,979,863,1.4847,4/11/2022,8:03:05
-1,1.54,28.8,979.8,865,1.482,4/11/2022,8:03:15
-1,1.52,28.8,979.7,861,1.4863,4/11/2022,8:03:25
-1,1.49,28.8,979.5,860,1.4836,4/11/2022,8:03:35
-1,1.47,28.8,980,860,1.4878,4/11/2022,8:03:45
-1,1.45,28.8,979.9,859,1.4853,4/11/2022,8:03:55
-1,1.43,28.8,979.2,860,1.4894,4/11/2022,8:04:05
-1,1.42,29,979.4,863,1.4869,4/11/2022,8:04:15
-1,1.4,29.1,978.7,862,1.4909,4/11/2022,8:04:25
-1,1.38,29,979.4,864,1.4885,4/11/2022,8:04:35
-1,1.36,29.2,978.7,865,1.4924,4/11/2022,8:04:45
-1,1.34,29.2,979.6,870,1.4901,4/11/2022,8:04:55
-1,1.32,29.2,980.2,867,1.494,4/11/2022,8:05:05
-1,1.31,29.2,978.9,864,1.4917,4/11/2022,8:05:15
-1,1.29,29.2,979.7,869,1.4954,4/11/2022,8:05:25
-1,1.27,29.2,979.4,867,1.4932,4/11/2022,8:05:35
-1,1.26,29.2,978.5,866,1.4969,4/11/2022,8:05:45
-1,1.24,29.2,980.1,872,1.4948,4/11/2022,8:05:55
-1,1.23,29.2,979.6,880,1.4983,4/11/2022,8:06:05
-1,1.21,29.2,978.7,870,1.4963,4/11/2022,8:06:15
-1,1.19,29.2,978.6,869,1.4998,4/11/2022,8:06:25
-1,1.18,29.3,978.4,857,1.4978,4/11/2022,8:06:35
-1,1.16,29.3,978.4,856,1.5012,4/11/2022,8:06:45
-1,1.15,29.4,978.7,856,1.4992,4/11/2022,8:06:55
-1,1.14,29.5,979.9,857,1.5026,4/11/2022,8:07:05
-1,1.12,29.4,979.9,859,1.5007,4/11/2022,8:07:15
-1,1.11,29.5,979.5,869,1.5039,4/11/2022,8:07:25
-1,1.09,29.7,978.8,879,1.5021,4/11/2022,8:07:35
-1,1.08,29.7,979,879,1.5053,4/11/2022,8:07:45
-1,1.07,29.7,979.6,876,1.5035,4/11/2022,8:07:55
-1,1.05,29.7,978.5,871,1.5066,4/11/2022,8:08:05
-1,1.04,29.7,979.6,873,1.5049,4/11/2022,8:08:15
-1,1.03,29.7,978.3,876,1.5079,4/11/2022,8:08:25
-1,1.02,29.7,979.6,867,1.5062,4/11/2022,8:08:35
-1,1.01,29.7,978.3,864,1.5093,4/11/2022,8:08:45
-1,0.99,29.7,978.4,863,1.5076,4/11/2022,8:08:55
-1,0.98,29.7,979.2,869,1.5105,4/11/2022,8:09:05
-1,0.97,29.7,980,871,1.509,4/11/2022,8:09:15
-1,0.95,29.7,978.5,875,1.5118,4/11/2022,8:09:25
-1,0.94,29.7,978.4,876,1.5103,4/11/2022,8:09:35
-1,0.93,29.8,979.8,877,1.5131,4/11/2022,8:09:45
-1,0.92,29.9,979.3,870,1.5116,4/11/2022,8:09:55
-1,0.91,30,979.6,874,1.5143,4/11/2022,8:10:05
-1,0.9,30.1,979.3,871,1.5129,4/11/2022,8:10:15
-1,0.88,30.2,979.6,870,1.5156,4/11/2022,8:10:25
-1,0.88,30.2,978.8,871,1.5142,4/11/2022,8:10:35
-1,0.87,30.2,979.4,873,1.5168,4/11/2022,8:10:45
-1,0.86,30.2,978.4,873,1.5154,4/11/2022,8:10:55
-1,0.84,30.2,978.5,869,1.518,4/11/2022,8:11:05
-1,0.83,30.2,979.3,881,1.5167,4/11/2022,8:11:15
-1,0.82,30.2,979.6,882,1.5192,4/11/2022,8:11:25
-1,0.81,30.2,980,882,1.5179,4/11/2022,8:11:35
-1,0.8,30.2,979.8,881,1.5204,4/11/2022,8:11:45
-1,0.79,30.2,978.8,870,1.5192,4/11/2022,8:11:55
-1,0.78,30.2,979.4,873,1.5216,4/11/2022,8:12:05
-1,0.77,30.2,979.1,871,1.5204,4/11/2022,8:12:15
-1,0.77,30.2,979.6,873,1.5228,4/11/2022,8:12:25
-1,0.76,30.2,979.6,873,1.5216,4/11/2022,8:12:35
-1,0.75,30.2,978.5,857,1.5239,4/11/2022,8:12:45
-1,0.74,30.3,979.1,865,1.5228,4/11/2022,8:12:55
-1,0.73,30.3,978.9,865,1.5251,4/11/2022,8:13:05
-1,0.72,30.5,979.4,868,1.524,4/11/2022,8:13:15
-1,0.71,30.6,978.6,885,1.5262,4/11/2022,8:13:25
-1,0.7,30.5,978.9,890,1.5252,4/11/2022,8:13:35
-1,0.7,30.7,978.7,863,1.5274,4/11/2022,8:13:45
-1,0.69,30.7,979.7,881,1.5263,4/11/2022,8:13:55
-1,0.68,30.7,978.6,876,1.5285,4/11/2022,8:14:05
-1,0.67,30.7,979.6,879,1.5275,4/11/2022,8:14:15
-1,0.66,30.7,978.4,877,1.5296,4/11/2022,8:14:25
-1,0.65,30.7,979.2,875,1.5286,4/11/2022,8:14:35
-1,0.64,30.7,979.5,896,1.5307,4/11/2022,8:14:45
-1,0.63,30.7,978.2,871,1.5297,4/11/2022,8:14:55
-1,0.63,30.7,978.8,875,1.5318,4/11/2022,8:15:05
-1,0.62,30.7,979.5,899,1.5309,4/11/2022,8:15:15
-1,0.61,30.7,979.2,901,1.5329,4/11/2022,8:15:25
-1,0.6,30.7,979.2,927,1.532,4/11/2022,8:15:35
-1,0.6,30.8,979,927,1.5339,4/11/2022,8:15:45
-1,0.59,30.9,978.8,901,1.5331,4/11/2022,8:15:55
-1,0.58,31,978.8,883,1.535,4/11/2022,8:16:05
-1,0.57,31.1,978.3,875,1.5342,4/11/2022,8:16:15
-1,0.56,31.2,978.8,876,1.536,4/11/2022,8:16:25
-1,0.55,31.2,979.5,876,1.5353,4/11/2022,8:16:35
-1,0.55,31.2,979.8,876,1.5371,4/11/2022,8:16:45
-1,0.54,31.2,978.4,906,1.5363,4/11/2022,8:16:55
-1,0.54,31.2,978.1,906,1.5382,4/11/2022,8:17:05
-1,0.53,31.2,979.2,913,1.5374,4/11/2022,8:17:15
-1,0.53,31.2,979.7,914,1.5392,4/11/2022,8:17:25
-1,0.51,31.2,978.7,892,1.5385,4/11/2022,8:17:35
-1,0.51,31.2,979.3,922,1.5402,4/11/2022,8:17:45
-1,0.51,31.2,978.9,910,1.5395,4/11/2022,8:17:55
-1,0.5,31.2,978.8,908,1.5412,4/11/2022,8:18:05
-1,0.49,31.2,979.1,912,1.5406,4/11/2022,8:18:15
-1,0.48,31.2,978.1,895,1.5423,4/11/2022,8:18:25
-1,0.48,31.2,978.8,924,1.5416,4/11/2022,8:18:35
-1,0.47,31.2,979,891,1.5432,4/11/2022,8:18:45
-1,0.47,31.2,978.8,912,1.5427,4/11/2022,8:18:55
-1,0.46,31.2,978.2,894,1.5442,4/11/2022,8:19:05
-1,0.45,31.2,978.2,883,1.5437,4/11/2022,8:19:15
-1,0.45,31.4,979.7,916,1.5452,4/11/2022,8:19:25
-1,0.44,31.5,979.4,915,1.5447,4/11/2022,8:19:35
-1,0.44,31.6,978.4,900,1.5462,4/11/2022,8:19:45
-1,0.43,31.6,979.1,899,1.5457,4/11/2022,8:19:55
-1,0.43,31.7,978.7,895,1.5472,4/11/2022,8:20:05
-1,0.42,31.7,979.5,906,1.5467,4/11/2022,8:20:15
-1,0.42,31.7,978.3,930,1.5481,4/11/2022,8:20:25
-1,0.41,31.7,979.3,899,1.5477,4/11/2022,8:20:35
-1,0.4,31.7,979.2,925,1.5491,4/11/2022,8:20:45
-1,0.4,31.7,978.9,901,1.5486,4/11/2022,8:20:55
-1,0.4,31.7,979.2,912,1.5501,4/11/2022,8:21:05
-1,0.39,31.7,977.6,902,1.5496,4/11/2022,8:21:15
-1,0.39,31.7,977.9,901,1.551,4/11/2022,8:21:25
-1,0.38,31.7,979.2,921,1.5505,4/11/2022,8:21:35
-1,0.38,31.7,979.3,919,1.5519,4/11/2022,8:21:45
-1,0.37,31.7,978.2,920,1.5515,4/11/2022,8:21:55
-1,0.37,31.7,978.2,920,1.5529,4/11/2022,8:22:05
-1,0.36,31.7,979.3,918,1.5524,4/11/2022,8:22:15
-1,0.36,31.7,979.7,918,1.5538,4/11/2022,8:22:25
-1,0.35,31.7,978.1,919,1.5534,4/11/2022,8:22:35
-1,0.35,31.8,978.8,897,1.5547,4/11/2022,8:22:45
-1,0.34,31.7,978,903,1.5543,4/11/2022,8:22:55
-1,0.34,31.8,978,903,1.5556,4/11/2022,8:23:05
-1,0.34,31.8,978.2,919,1.5552,4/11/2022,8:23:15
-1,0.33,31.9,978.1,914,1.5565,4/11/2022,8:23:25
-1,0.33,32,978,935,1.5561,4/11/2022,8:23:35
-1,0.32,32.1,978.9,915,1.5574,4/11/2022,8:23:45
-1,0.32,32.2,979.2,921,1.557,4/11/2022,8:23:55
-1,0.32,32.2,979.2,903,1.5582,4/11/2022,8:24:05
-1,0.31,32.2,978.7,917,1.5579,4/11/2022,8:24:15
-1,0.31,32.2,977.8,916,1.5591,4/11/2022,8:24:25
-1,0.3,32.2,978.1,922,1.5588,4/11/2022,8:24:35
-1,0.3,32.2,979,921,1.5599,4/11/2022,8:24:45
-1,0.3,32.2,977.6,930,1.5597,4/11/2022,8:24:55
-1,0.29,32.2,978.7,928,1.5608,4/11/2022,8:25:05
-1,0.29,32.2,979.4,941,1.5605,4/11/2022,8:25:15
-1,0.29,32.2,978.2,941,1.5616,4/11/2022,8:25:25
-1,0.28,32.2,979,942,1.5614,4/11/2022,8:25:35
-1,0.28,32.2,979,905,1.5625,4/11/2022,8:25:45
-1,0.28,32.2,978.5,903,1.5622,4/11/2022,8:25:55
-1,0.27,32.2,977.9,902,1.5633,4/11/2022,8:26:05
-1,0.27,32.2,978.4,902,1.563,4/11/2022,8:26:15
-1,0.27,32.2,978.6,916,1.5641,4/11/2022,8:26:25
-1,0.27,32.2,978,916,1.5639,4/11/2022,8:26:35
-1,0.26,32.2,977.8,917,1.5649,4/11/2022,8:26:45
-1,0.26,32.2,978.6,937,1.5647,4/11/2022,8:26:55
-1,0.25,32.3,977.9,919,1.5657,4/11/2022,8:27:05
-1,0.25,32.4,978.3,908,1.5655,4/11/2022,8:27:15
-1,0.25,32.3,977.8,929,1.5665,4/11/2022,8:27:25
-1,0.25,32.6,977.9,879,1.5663,4/11/2022,8:27:35
-1,0.24,32.6,978.5,913,1.5673,4/11/2022,8:27:45
-1,0.24,32.5,977.9,944,1.5671,4/11/2022,8:27:55
-1,0.24,32.6,977.6,898,1.5681,4/11/2022,8:28:05
-1,0.23,32.7,978.4,919,1.5679,4/11/2022,8:28:15
-1,0.23,32.6,978.7,925,1.5688,4/11/2022,8:28:25
-1,0.23,32.7,978.1,902,1.5687,4/11/2022,8:28:35
-1,0.23,32.7,977.8,900,1.5696,4/11/2022,8:28:45
-1,0.23,32.7,976.1,895,1.5695,4/11/2022,8:28:55
-1,0.21,32.7,974.8,888,1.5704,4/11/2022,8:29:05
-1,0.17,32.7,976.2,888,1.5703,4/11/2022,8:29:15
-1,0.15,32.7,974.6,887,1.5711,4/11/2022,8:29:25
-1,0.18,32.7,976,892,1.5709,4/11/2022,8:29:35
-1,0.21,32.7,974.3,877,1.5719,4/11/2022,8:29:45
-1,0.23,32.7,978.8,889,1.5712,4/11/2022,8:29:55
-1,0.29,32.7,979.3,939,1.5726,4/11/2022,8:30:05
-1,0.36,32.7,978.8,968,1.572,4/11/2022,8:30:15
-1,0.37,32.7,979.1,973,1.5733,4/11/2022,8:30:25
-1,0.37,32.7,978.9,975,1.5728,4/11/2022,8:30:35
-1,0.37,32.7,982.1,974,1.574,4/11/2022,8:30:45
-1,0.36,32.7,998.8,978,1.5732,4/11/2022,8:30:55
-1,0.4,32.7,992.8,1032,1.5746,4/11/2022,8:31:05
-1,0.55,32.7,995.2,1114,1.5724,4/11/2022,8:31:15
-1,0.79,32.9,1008.6,1659,1.5751,4/11/2022,8:31:25
-1,0.93,32.9,998.7,2474,1.5723,4/11/2022,8:31:35
-1,1.1,33,987.7,2175,1.5756,4/11/2022,8:31:45
-1,1.42,33.1,983.2,1950,1.5718,4/11/2022,8:31:55
-1,1.65,32.9,981.1,1098,1.5756,4/11/2022,8:32:05
-1,2.45,33,981.4,987,1.5647,4/11/2022,8:32:15
-1,3.77,33.1,982,976,1.5757,4/11/2022,8:32:25
-1,4.47,33.1,980.8,952,1.5642,4/11/2022,8:32:35
-1,4.7,33.1,981.1,932,1.5761,4/11/2022,8:32:45
-1,4.95,33.1,981.4,920,1.5637,4/11/2022,8:32:55
-1,5.14,33.1,981.6,938,1.5766,4/11/2022,8:33:05
-1,5.24,33.1,981.6,950,1.5639,4/11/2022,8:33:15
-1,5.32,33.1,980.3,923,1.5772,4/11/2022,8:33:25
-1,5.39,33.1,980.5,931,1.5642,4/11/2022,8:33:35
-1,5.45,33.1,981.2,972,1.5778,4/11/2022,8:33:45
-1,5.5,33.1,981.3,951,1.5646,4/11/2022,8:33:55
-1,5.53,33.1,981.5,965,1.5784,4/11/2022,8:34:05
-1,5.56,33.1,981,970,1.5651,4/11/2022,8:34:15
-1,5.57,33.1,980.4,953,1.5789,4/11/2022,8:34:25
-1,5.59,33.1,981,937,1.5655,4/11/2022,8:34:35
-1,5.61,33.1,980.5,963,1.5795,4/11/2022,8:34:45
-1,5.65,33.1,980.2,927,1.566,4/11/2022,8:34:55
-1,5.68,33.1,980.7,954,1.5801,4/11/2022,8:35:05
-1,5.71,33.1,980.3,933,1.5663,4/11/2022,8:35:15
-1,5.75,33.1,981,941,1.5807,4/11/2022,8:35:25
-1,5.79,33.1,980.1,961,1.5668,4/11/2022,8:35:35
-1,5.82,33.1,975.1,929,1.5814,4/11/2022,8:35:45
-1,5.85,33.2,979.1,930,1.5668,4/11/2022,8:35:55
-1,5.12,33.2,976.2,925,1.5818,4/11/2022,8:36:05
-1,4.72,33.2,979.5,920,1.5675,4/11/2022,8:36:15
-1,5.57,33.2,980.7,936,1.5823,4/11/2022,8:36:25
-1,6.05,33.4,980.9,923,1.568,4/11/2022,8:36:35
-1,6.02,33.4,981.3,914,1.583,4/11/2022,8:36:45
-1,5.93,33.5,982.2,954,1.5694,4/11/2022,8:36:55
-1,5.57,33.5,973,933,1.5864,4/11/2022,8:37:05
-1,3.04,33.4,975.3,918,1.5866,4/11/2022,8:37:15
-1,1.31,33.6,978.6,929,1.5841,4/11/2022,8:37:25
-1,3.8,33.6,980.6,911,1.5695,4/11/2022,8:37:35
-1,5.92,33.6,975.1,917,1.5848,4/11/2022,8:37:45
-1,6.03,33.6,975.3,895,1.5707,4/11/2022,8:37:55
-1,5.96,33.6,976.1,907,1.5853,4/11/2022,8:38:05
-1,6,33.6,976.6,907,1.5703,4/11/2022,8:38:15
-1,6.15,33.6,977.4,884,1.5858,4/11/2022,8:38:25
-1,6.21,33.6,976.5,921,1.5712,4/11/2022,8:38:35
-1,6.17,33.6,976.3,895,1.5864,4/11/2022,8:38:45
-1,6.17,33.6,974.7,893,1.5718,4/11/2022,8:38:55
-1,6.25,33.6,975.2,891,1.5869,4/11/2022,8:39:05
-1,5.63,33.6,976.1,935,1.5902,4/11/2022,8:39:15
-1,2.69,33.6,976.2,907,1.5894,4/11/2022,8:39:25
-1,1.09,33.6,975.5,920,1.5819,4/11/2022,8:39:35
-1,2.25,33.6,975.8,905,1.5908,4/11/2022,8:39:45
-1,2.04,33.6,976.3,888,1.5737,4/11/2022,8:39:55
-1,3.42,33.6,975,886,1.5885,4/11/2022,8:40:05
-1,5.76,33.6,975.5,901,1.5742,4/11/2022,8:40:15
-1,6.02,33.6,975.2,873,1.5891,4/11/2022,8:40:25
-1,6.04,33.6,975.6,886,1.5747,4/11/2022,8:40:35
-1,6.05,33.6,974.2,911,1.5897,4/11/2022,8:40:45
-1,6.06,33.6,975.6,911,1.5752,4/11/2022,8:40:55
-1,6.06,33.6,976.2,903,1.5902,4/11/2022,8:41:05
-1,6.09,33.6,975.3,908,1.5757,4/11/2022,8:41:15
-1,6.09,33.6,975.7,883,1.5908,4/11/2022,8:41:25
-1,6.05,33.7,976,899,1.5765,4/11/2022,8:41:35
-1,6.01,33.8,975.1,886,1.5914,4/11/2022,8:41:45
-1,5.99,33.8,975.2,911,1.577,4/11/2022,8:41:55
-1,6,33.7,974.6,910,1.5918,4/11/2022,8:42:05
-1,6.03,33.9,975.1,867,1.5773,4/11/2022,8:42:15
-1,6.06,33.8,974.3,902,1.5923,4/11/2022,8:42:25
-1,6.07,34,975.2,904,1.5779,4/11/2022,8:42:35
-1,6.05,34.1,974.3,893,1.5929,4/11/2022,8:42:45
-1,6.03,34.1,975.5,930,1.5785,4/11/2022,8:42:55
-1,6.01,34.1,975,916,1.5934,4/11/2022,8:43:05
-1,6.01,34.1,975.7,876,1.5791,4/11/2022,8:43:15
-1,6,34.1,975.3,929,1.5939,4/11/2022,8:43:25
-1,5.99,34.1,975.6,878,1.5796,4/11/2022,8:43:35
-1,5.99,34.1,975.6,908,1.5944,4/11/2022,8:43:45
-1,5.98,34.1,974.8,876,1.5801,4/11/2022,8:43:55
-1,5.98,34.1,974.9,860,1.5949,4/11/2022,8:44:05
-1,5.97,34.1,974.2,865,1.5807,4/11/2022,8:44:15
-1,5.96,34.1,975.1,865,1.5954,4/11/2022,8:44:25
-1,5.95,34.1,975.5,883,1.5812,4/11/2022,8:44:35
-1,5.94,34.1,975.3,871,1.5958,4/11/2022,8:44:45
-1,5.94,34.1,975.7,905,1.5817,4/11/2022,8:44:55
-1,5.93,34.1,975.9,891,1.5963,4/11/2022,8:45:05
-1,5.92,34.1,973.8,862,1.5822,4/11/2022,8:45:15
-1,5.91,34.1,974.3,861,1.5968,4/11/2022,8:45:25
-1,5.92,34.1,973.8,868,1.5825,4/11/2022,8:45:35
-1,5.92,34.1,974.2,868,1.5972,4/11/2022,8:45:45
-1,5.93,34.1,974,904,1.583,4/11/2022,8:45:55
-1,5.94,34.1,973.3,888,1.5978,4/11/2022,8:46:05
-1,5.92,34.1,974.6,914,1.5836,4/11/2022,8:46:15
-1,5.91,34.1,973.6,892,1.5982,4/11/2022,8:46:25
-1,5.87,34.1,975.3,855,1.5841,4/11/2022,8:46:35
-1,5.9,34.1,974.8,887,1.5986,4/11/2022,8:46:45
-1,5.92,34.1,973.1,859,1.5846,4/11/2022,8:46:55
-1,5.86,34.1,973.9,856,1.5991,4/11/2022,8:47:05
-1,5.83,34.1,973.7,862,1.5851,4/11/2022,8:47:15
-1,5.83,34.2,973.6,862,1.5995,4/11/2022,8:47:25
-1,5.85,34.2,974.5,885,1.5855,4/11/2022,8:47:35
-1,5.85,34.2,974.1,882,1.6,4/11/2022,8:47:45
-1,5.83,34.1,973.8,857,1.5874,4/11/2022,8:47:55
-1,5.71,34.2,974.1,861,1.6004,4/11/2022,8:48:05
-1,5.7,34.3,974.8,887,1.5865,4/11/2022,8:48:15
-1,5.79,34.3,974.2,869,1.6008,4/11/2022,8:48:25
-1,5.76,34.4,974.4,896,1.5871,4/11/2022,8:48:35
-1,5.73,34.4,977.7,918,1.6012,4/11/2022,8:48:45
-1,5.69,34.5,975.9,866,1.5876,4/11/2022,8:48:55
-1,5.68,34.5,975.4,901,1.6017,4/11/2022,8:49:05
-1,5.68,34.5,975.6,892,1.5882,4/11/2022,8:49:15
-1,5.65,34.6,975.5,878,1.6021,4/11/2022,8:49:25
-1,5.63,34.6,976.7,902,1.5884,4/11/2022,8:49:35
-1,5.66,34.6,975.9,875,1.6025,4/11/2022,8:49:45
-1,5.7,34.6,975.3,885,1.5887,4/11/2022,8:49:55
-1,5.72,34.6,975.2,872,1.6029,4/11/2022,8:50:05
-1,5.73,34.6,975.4,881,1.5889,4/11/2022,8:50:15
-1,5.76,34.6,975.7,882,1.6032,4/11/2022,8:50:25
-1,5.79,34.6,975.4,884,1.5893,4/11/2022,8:50:35
-1,5.78,34.6,975.3,878,1.6036,4/11/2022,8:50:45
-1,5.77,34.6,975.2,887,1.5898,4/11/2022,8:50:55
-1,5.75,34.6,975.6,887,1.604,4/11/2022,8:51:05
-1,5.74,34.6,975.5,889,1.5902,4/11/2022,8:51:15
-1,5.73,34.6,974.9,882,1.6044,4/11/2022,8:51:25
-1,5.73,34.6,975.6,891,1.5906,4/11/2022,8:51:35
-1,5.72,34.6,974.6,875,1.6048,4/11/2022,8:51:45
-1,5.71,34.6,974.6,868,1.5911,4/11/2022,8:51:55
-1,5.7,34.6,973.7,884,1.6052,4/11/2022,8:52:05
-1,5.69,34.6,974.3,847,1.5914,4/11/2022,8:52:15
-1,5.69,34.6,973.8,893,1.6056,4/11/2022,8:52:25
-1,5.69,34.6,974.4,877,1.5918,4/11/2022,8:52:35
-1,5.69,34.6,974.2,869,1.6059,4/11/2022,8:52:45
-1,5.68,34.6,975.4,888,1.5922,4/11/2022,8:52:55
-1,5.67,34.6,976.6,859,1.6062,4/11/2022,8:53:05
-1,5.66,34.6,976.5,907,1.5926,4/11/2022,8:53:15
-1,5.64,34.6,975.5,874,1.6066,4/11/2022,8:53:25
-1,5.61,34.6,976.4,904,1.5932,4/11/2022,8:53:35
-1,5.56,34.6,975.6,873,1.607,4/11/2022,8:53:45
-1,5.52,34.6,975.6,935,1.5937,4/11/2022,8:53:55
-1,5.49,34.6,976.5,903,1.6073,4/11/2022,8:54:05
-1,5.5,34.7,976.2,880,1.5939,4/11/2022,8:54:15
-1,5.54,34.6,976.1,934,1.6076,4/11/2022,8:54:25
-1,5.57,34.7,976.6,905,1.5941,4/11/2022,8:54:35
-1,5.59,34.6,975.4,929,1.608,4/11/2022,8:54:45
-1,5.6,34.8,976.6,927,1.5943,4/11/2022,8:54:55
-1,5.61,34.7,975.4,875,1.6083,4/11/2022,8:55:05
-1,5.62,34.7,976.3,899,1.5946,4/11/2022,8:55:15
-1,5.63,34.8,976.2,889,1.6086,4/11/2022,8:55:25
-1,5.63,34.7,975.4,889,1.5949,4/11/2022,8:55:35
-1,5.63,34.9,977,901,1.6089,4/11/2022,8:55:45
-1,5.62,34.8,975.9,889,1.5952,4/11/2022,8:55:55
-1,5.63,35,977,909,1.6092,4/11/2022,8:56:05
-1,5.63,35,975.9,889,1.5956,4/11/2022,8:56:15
-1,5.62,35.1,977,915,1.6095,4/11/2022,8:56:25
-1,5.62,35.1,976.2,868,1.5959,4/11/2022,8:56:35
-1,5.62,35.1,977.1,918,1.6098,4/11/2022,8:56:45
-1,5.62,35.1,976.2,876,1.5962,4/11/2022,8:56:55
-1,5.62,35.1,977.3,889,1.6101,4/11/2022,8:57:05
-1,5.61,35.1,975.6,903,1.5965,4/11/2022,8:57:15
-1,5.61,35.1,976.7,879,1.6105,4/11/2022,8:57:25
-1,5.62,35.1,975.5,887,1.5968,4/11/2022,8:57:35
