Log Number,Ozone,Cell Temp,Cell Pressure,Flow Rate,PDV,Date,Time
-1,6.06,35.6,981.7,954,1.5975,7/11/2022,9:48:42
-1,6.05,35.6,981.6,933,1.6125,7/11/2022,9:48:52
-1,6.03,35.6,982.3,931,1.5978,7/11/2022,9:49:02
-1,5.98,35.6,983,931,1.6126,7/11/2022,9:49:12
-1,5.92,35.6,982.3,995,1.5983,7/11/2022,9:49:22
-1,5.86,35.6,981.6,995,1.6128,7/11/2022,9:49:32
-1,5.79,35.6,981.4,967,1.5989,7/11/2022,9:49:42
-1,5.71,35.6,981.9,930,1.613,7/11/2022,9:49:52
-1,5.63,35.6,982.8,930,1.5994,7/11/2022,9:50:02
-1,5.56,35.6,982.7,981,1.6132,7/11/2022,9:50:12
-1,5.51,35.6,982.1,1017,1.5998,7/11/2022,9:50:22
-1,5.47,35.6,981.6,1017,1.6133,7/11/2022,9:50:32
-1,5.41,35.6,982,941,1.6004,7/11/2022,9:50:42
-1,5.33,35.6,982.7,944,1.6135,7/11/2022,9:50:52
-1,5.27,35.6,982.6,955,1.6006,7/11/2022,9:51:02
-1,5.24,35.6,981.7,956,1.6136,7/11/2022,9:51:12
-1,5.26,35.6,982.7,992,1.6005,7/11/2022,9:51:22
-1,5.29,35.6,982.7,1008,1.6137,7/11/2022,9:51:32
-1,5.31,35.6,981.7,964,1.6007,7/11/2022,9:51:42
-1,5.3,35.6,981.5,963,1.6138,7/11/2022,9:51:52
-1,5.28,35.6,982.3,942,1.601,7/11/2022,9:52:02
-1,5.24,35.6,982.8,959,1.614,7/11/2022,9:52:12
-1,5.21,35.6,981.6,951,1.6013,7/11/2022,9:52:22
-1,5.19,35.6,981.9,955,1.6141,7/11/2022,9:52:32
-1,5.17,35.6,982.3,1008,1.6015,7/11/2022,9:52:42
-1,5.14,35.6,981.8,968,1.6142,7/11/2022,9:52:52
-1,5.11,35.6,982.5,942,1.6017,7/11/2022,9:53:02
-1,5.09,35.6,982.9,986,1.6144,7/11/2022,9:53:12
-1,5.07,35.6,981.6,953,1.602,7/11/2022,9:53:22
-1,5.04,35.6,982.2,961,1.6145,7/11/2022,9:53:32
-1,5.02,35.6,982.6,1017,1.6022,7/11/2022,9:53:42
-1,5.01,35.6,981.7,964,1.6146,7/11/2022,9:53:52
-1,5,35.6,982.6,956,1.6023,7/11/2022,9:54:02
-1,5,35.6,982.8,1007,1.6147,7/11/2022,9:54:12
-1,5,35.6,981.9,931,1.6023,7/11/2022,9:54:22
-1,5.02,35.6,982.8,969,1.6148,7/11/2022,9:54:32
-1,5.02,35.6,982.1,1008,1.6025,7/11/2022,9:54:42
-1,5.01,35.6,982,949,1.6149,7/11/2022,9:54:52
-1,5,35.6,983.1,1020,1.6026,7/11/2022,9:55:02
-1,4.99,35.6,982.1,1007,1.615,7/11/2022,9:55:12
-1,4.99,35.6,983.3,976,1.6028,7/11/2022,9:55:22
-1,4.98,35.6,983,1026,1.6151,7/11/2022,9:55:32
-1,4.97,35.6,982.8,1001,1.6029,7/11/2022,9:55:42
-1,4.96,35.6,983.1,995,1.6152,7/11/2022,9:55:52
-1,4.96,35.6,982.9,987,1.6031,7/11/2022,9:56:02
-1,4.96,35.6,983.6,987,1.6154,7/11/2022,9:56:12
-1,4.95,35.6,982.1,1014,1.6032,7/11/2022,9:56:22
-1,4.94,35.6,983.3,977,1.6154,7/11/2022,9:56:32
-1,4.94,35.6,982.3,1017,1.6033,7/11/2022,9:56:42
-1,4.93,35.6,983,1000,1.6156,7/11/2022,9:56:52
-1,4.93,35.6,982,987,1.6034,7/11/2022,9:57:02
-1,4.92,35.6,983,994,1.6157,7/11/2022,9:57:12
-1,4.91,35.6,982.8,987,1.6036,7/11/2022,9:57:22
-1,4.91,35.6,982.4,979,1.6158,7/11/2022,9:57:32
-1,4.91,35.6,982.6,979,1.6037,7/11/2022,9:57:42
-1,4.9,35.6,982,968,1.6159,7/11/2022,9:57:52
-1,4.91,35.6,982.4,979,1.6038,7/11/2022,9:58:02
-1,4.91,35.6,981.7,971,1.616,7/11/2022,9:58:12
-1,4.9,35.6,982.5,974,1.6039,7/11/2022,9:58:22
-1,4.9,35.6,981.9,972,1.6161,7/11/2022,9:58:32
-1,4.89,35.6,982.5,965,1.604,7/11/2022,9:58:42
-1,4.89,35.6,982.4,965,1.6162,7/11/2022,9:58:52
-1,4.89,35.6,982.2,961,1.6042,7/11/2022,9:59:02
-1,4.88,35.6,983.1,982,1.6163,7/11/2022,9:59:12
-1,4.87,35.6,982,963,1.6043,7/11/2022,9:59:22
-1,4.87,35.6,983.4,993,1.6164,7/11/2022,9:59:32
-1,4.87,35.6,982.2,971,1.6044,7/11/2022,9:59:42
-1,4.86,35.6,983,1033,1.6165,7/11/2022,9:59:52
-1,4.86,35.6,983.2,999,1.6045,7/11/2022,10:00:02
-1,4.85,35.6,982.3,1019,1.6166,7/11/2022,10:00:12
-1,4.85,35.6,982.9,1009,1.6046,7/11/2022,10:00:22
-1,4.85,35.6,982.6,954,1.6167,7/11/2022,10:00:32
-1,4.84,35.6,982.5,998,1.6047,7/11/2022,10:00:42
-1,4.84,35.6,982.9,966,1.6168,7/11/2022,10:00:52
-1,4.84,35.7,982,944,1.6049,7/11/2022,10:01:02
-1,4.83,35.6,982.8,1014,1.6169,7/11/2022,10:01:12
-1,4.83,35.6,983.2,988,1.605,7/11/2022,10:01:22
-1,4.82,35.7,982,1003,1.617,7/11/2022,10:01:32
-1,4.82,35.6,982.3,996,1.6051,7/11/2022,10:01:42
-1,4.82,35.7,982.4,957,1.6171,7/11/2022,10:01:52
-1,4.82,35.7,981.7,948,1.6052,7/11/2022,10:02:02
-1,4.82,35.6,983.2,989,1.6172,7/11/2022,10:02:12
-1,4.82,35.7,982.8,969,1.6053,7/11/2022,10:02:22
-1,4.81,35.6,982.3,1005,1.6172,7/11/2022,10:02:32
-1,4.81,35.6,982.9,993,1.6054,7/11/2022,10:02:42
-1,4.81,35.7,982.4,964,1.6173,7/11/2022,10:02:52
-1,4.8,35.7,982,1020,1.6055,7/11/2022,10:03:02
-1,4.8,35.6,983.2,1000,1.6174,7/11/2022,10:03:12
-1,4.8,35.8,982.8,986,1.6056,7/11/2022,10:03:22
-1,4.79,35.8,981.9,991,1.6175,7/11/2022,10:03:32
-1,4.8,35.6,981.9,979,1.6056,7/11/2022,10:03:42
-1,4.8,35.8,983.2,970,1.6176,7/11/2022,10:03:52
-1,4.79,35.8,982.2,982,1.6057,7/11/2022,10:04:02
-1,4.8,35.7,982.3,965,1.6177,7/11/2022,10:04:12
-1,4.8,35.7,982.5,958,1.6059,7/11/2022,10:04:22
-1,4.8,35.9,982.6,958,1.6178,7/11/2022,10:04:32
-1,4.8,35.9,982.3,1012,1.606,7/11/2022,10:04:42
-1,4.8,35.7,982.1,977,1.6179,7/11/2022,10:04:52
-1,4.79,35.8,982.3,964,1.6061,7/11/2022,10:05:02
-1,4.79,35.9,982.3,965,1.618,7/11/2022,10:05:12
-1,4.79,36,982.2,973,1.6062,7/11/2022,10:05:22
-1,4.79,35.8,982.4,943,1.6181,7/11/2022,10:05:32
-1,4.78,35.8,982,948,1.6062,7/11/2022,10:05:42
-1,4.78,36,982.9,964,1.6181,7/11/2022,10:05:52
-1,4.78,36,982.7,1007,1.6064,7/11/2022,10:06:02
-1,4.77,36,981.7,950,1.6182,7/11/2022,10:06:12
-1,4.78,35.9,981.8,976,1.6065,7/11/2022,10:06:22
-1,4.78,36,982.8,975,1.6183,7/11/2022,10:06:32
-1,4.78,36,982.8,967,1.6065,7/11/2022,10:06:42
-1,4.78,36,981.2,967,1.6184,7/11/2022,10:06:52
-1,4.78,36,981.4,951,1.6066,7/11/2022,10:07:02
-1,4.78,36,982.3,974,1.6185,7/11/2022,10:07:12
-1,4.78,36,982.9,992,1.6067,7/11/2022,10:07:22
-1,4.78,36,981.8,1004,1.6185,7/11/2022,10:07:32
-1,4.78,36.1,982.1,1004,1.6068,7/11/2022,10:07:42
-1,4.78,36,981.8,970,1.6186,7/11/2022,10:07:52
-1,4.78,36,981.8,940,1.6068,7/11/2022,10:08:02
-1,4.78,36.1,983.1,967,1.6187,7/11/2022,10:08:12
-1,4.78,36.1,983,998,1.6069,7/11/2022,10:08:22
-1,4.78,36.1,981.4,959,1.6188,7/11/2022,10:08:32
-1,4.78,36.1,981.4,951,1.607,7/11/2022,10:08:42
-1,4.78,36,982.2,954,1.6189,7/11/2022,10:08:52
-1,4.78,36,982,951,1.607,7/11/2022,10:09:02
-1,4.78,36.1,983,989,1.619,7/11/2022,10:09:12
-1,4.78,36,982.9,1015,1.6071,7/11/2022,10:09:22
-1,4.78,36.1,982.3,969,1.619,7/11/2022,10:09:32
-1,4.78,36.1,982.2,982,1.6072,7/11/2022,10:09:42
-1,4.78,36.1,981.5,974,1.6191,7/11/2022,10:09:52
-1,4.78,36.1,981.6,973,1.6073,7/11/2022,10:10:02
-1,4.78,36,982.8,982,1.6192,7/11/2022,10:10:12
-1,4.78,36.1,982.7,1021,1.6073,7/11/2022,10:10:22
-1,4.78,36.1,982.8,1008,1.6192,7/11/2022,10:10:32
-1,4.78,36.1,982.9,1000,1.6075,7/11/2022,10:10:42
-1,4.78,36.1,981.7,969,1.6193,7/11/2022,10:10:52
-1,4.78,36.1,982,952,1.6075,7/11/2022,10:11:02
-1,4.78,36.1,981.6,946,1.6194,7/11/2022,10:11:12
-1,4.78,36.1,981.5,960,1.6075,7/11/2022,10:11:22
-1,4.78,36.1,982.6,1013,1.6194,7/11/2022,10:11:32
-1,4.78,36.1,982.1,1013,1.6076,7/11/2022,10:11:42
-1,4.77,36.1,983.1,988,1.6195,7/11/2022,10:11:52
-1,4.78,36.1,983,982,1.6078,7/11/2022,10:12:02
-1,4.77,36.1,982.8,966,1.6196,7/11/2022,10:12:12
-1,4.77,36.1,983,985,1.6077,7/11/2022,10:12:22
-1,4.78,36.1,982.1,950,1.6197,7/11/2022,10:12:32
-1,4.77,36.1,982.8,977,1.6078,7/11/2022,10:12:42
-1,4.77,36.1,982,950,1.6197,7/11/2022,10:12:52
-1,4.77,36.1,982,954,1.608,7/11/2022,10:13:02
-1,4.76,36.1,981.9,1012,1.6198,7/11/2022,10:13:12
-1,4.76,36.1,982.3,955,1.608,7/11/2022,10:13:22
-1,4.76,36.1,981.6,997,1.6198,7/11/2022,10:13:32
-1,4.76,36.1,979.9,998,1.6081,7/11/2022,10:13:42
-1,4.76,36.1,980.1,985,1.62,7/11/2022,10:13:52
-1,4.77,36.1,981.1,1000,1.6083,7/11/2022,10:14:02
-1,4.75,36.1,980.4,972,1.62,7/11/2022,10:14:12
-1,4.73,36.1,980.8,973,1.6082,7/11/2022,10:14:22
-1,4.75,36.1,980.7,963,1.62,7/11/2022,10:14:32
-1,4.78,36.1,980.6,934,1.6082,7/11/2022,10:14:42
-1,4.79,36.1,981.6,973,1.6201,7/11/2022,10:14:52
-1,4.78,36.1,981.1,1007,1.6083,7/11/2022,10:15:02
-1,4.78,36.1,981.9,987,1.6202,7/11/2022,10:15:12
-1,4.78,36.1,982,975,1.6084,7/11/2022,10:15:22
-1,4.78,36.1,982.1,963,1.6202,7/11/2022,10:15:32
-1,4.78,36.1,982.4,973,1.6084,7/11/2022,10:15:42
-1,4.78,36.1,981.8,941,1.6203,7/11/2022,10:15:52
-1,4.77,36.1,982,967,1.6085,7/11/2022,10:16:02
-1,4.77,36.1,981.3,941,1.6203,7/11/2022,10:16:12
-1,4.77,36.1,981.2,973,1.6086,7/11/2022,10:16:22
-1,4.76,36.1,981.7,996,1.6204,7/11/2022,10:16:32
-1,4.76,36.1,981.2,954,1.6086,7/11/2022,10:16:42
-1,4.76,36.1,982.3,1001,1.6204,7/11/2022,10:16:52
-1,4.76,36.1,981.4,1001,1.6086,7/11/2022,10:17:02
-1,4.76,36.1,982.6,971,1.6205,7/11/2022,10:17:12
-1,4.76,36.1,981.7,974,1.6087,7/11/2022,10:17:22
-1,4.76,36.1,982.4,965,1.6205,7/11/2022,10:17:32
-1,4.76,36.1,982.5,965,1.6088,7/11/2022,10:17:42
-1,4.76,36.1,982,959,1.6206,7/11/2022,10:17:52
-1,4.75,36.1,982.4,966,1.6088,7/11/2022,10:18:02
-1,4.76,36.1,981.8,945,1.6206,7/11/2022,10:18:12
-1,4.76,36.1,982.5,974,1.6088,7/11/2022,10:18:22
-1,4.76,36.1,981.4,940,1.6207,7/11/2022,10:18:32
-1,4.76,36.1,981.8,947,1.6089,7/11/2022,10:18:42
-1,4.76,36.1,981.3,987,1.6207,7/11/2022,10:18:52
-1,4.76,36.1,981.3,939,1.6089,7/11/2022,10:19:02
-1,4.77,36.1,981.2,1001,1.6208,7/11/2022,10:19:12
-1,4.77,36.1,981.3,993,1.6089,7/11/2022,10:19:22
-1,4.76,36.1,981.5,972,1.6208,7/11/2022,10:19:32
-1,4.77,36.1,981.6,992,1.609,7/11/2022,10:19:42
-1,4.76,36.1,982,990,1.6208,7/11/2022,10:19:52
-1,4.76,36.1,981.4,997,1.6091,7/11/2022,10:20:02
-1,4.76,36.1,982,977,1.6209,7/11/2022,10:20:12
-1,4.77,36.1,981.4,967,1.6091,7/11/2022,10:20:22
-1,4.77,36.1,982.3,969,1.6209,7/11/2022,10:20:32
-1,4.77,36.1,981.5,977,1.609,7/11/2022,10:20:42
-1,4.78,36.1,982.4,969,1.621,7/11/2022,10:20:52
-1,4.78,36.1,981.9,964,1.6092,7/11/2022,10:21:02
-1,4.78,36.1,982.5,956,1.621,7/11/2022,10:21:12
-1,4.78,36.1,981.8,956,1.6092,7/11/2022,10:21:22
-1,4.78,36.1,982.6,959,1.621,7/11/2022,10:21:32
-1,4.77,36.1,981.6,963,1.6092,7/11/2022,10:21:42
-1,4.78,36.1,982,957,1.6211,7/11/2022,10:21:52
-1,4.77,36.1,981.8,958,1.6092,7/11/2022,10:22:02
-1,4.76,36.1,982.3,957,1.6211,7/11/2022,10:22:12
-1,4.76,36.1,981.4,978,1.6092,7/11/2022,10:22:22
-1,4.77,36.1,982.1,959,1.6211,7/11/2022,10:22:32
-1,4.78,36.1,981.5,964,1.6093,7/11/2022,10:22:42
-1,4.78,36.1,981.8,955,1.6211,7/11/2022,10:22:52
-1,4.77,36.1,981.2,986,1.6093,7/11/2022,10:23:02
-1,4.78,36.1,981.9,956,1.6212,7/11/2022,10:23:12
-1,4.79,36.1,981.4,990,1.6093,7/11/2022,10:23:22
-1,4.79,36.1,981.6,965,1.6212,7/11/2022,10:23:32
-1,4.79,36.1,981.4,989,1.6093,7/11/2022,10:23:42
-1,4.8,36.1,981.1,974,1.6212,7/11/2022,10:23:52
-1,4.8,36.1,981.7,995,1.6093,7/11/2022,10:24:02
-1,4.8,36.1,981.3,958,1.6212,7/11/2022,10:24:12
-1,4.8,36.1,981.6,978,1.6094,7/11/2022,10:24:22
-1,4.8,36.1,981.3,981,1.6212,7/11/2022,10:24:32
-1,4.8,36.1,982,963,1.6094,7/11/2022,10:24:42
-1,4.8,36.1,981.5,986,1.6212,7/11/2022,10:24:52
-1,4.79,36.1,982.4,953,1.6093,7/11/2022,10:25:02
-1,4.8,36.1,981.7,1001,1.6213,7/11/2022,10:25:12
-1,4.8,36.1,982.1,940,1.6093,7/11/2022,10:25:22
-1,4.8,36.1,981.2,992,1.6213,7/11/2022,10:25:32
-1,4.8,36.1,982.4,969,1.6094,7/11/2022,10:25:42
-1,4.8,36.1,981.5,1005,1.6213,7/11/2022,10:25:52
-1,4.8,36.1,982.6,961,1.6094,7/11/2022,10:26:02
-1,4.79,36.1,982.5,953,1.6213,7/11/2022,10:26:12
-1,4.79,36.1,982.4,971,1.6095,7/11/2022,10:26:22
-1,4.79,36.1,982.4,962,1.6213,7/11/2022,10:26:32
-1,4.79,36.1,981.7,969,1.6094,7/11/2022,10:26:42
-1,4.79,36.1,982.2,977,1.6213,7/11/2022,10:26:52
-1,4.79,36.1,981.3,951,1.6094,7/11/2022,10:27:02
-1,4.8,36.1,981.6,952,1.6213,7/11/2022,10:27:12
-1,4.8,36.1,981.5,964,1.6094,7/11/2022,10:27:22
-1,4.79,36.1,981.7,941,1.6213,7/11/2022,10:27:32
-1,4.79,36.1,981.5,984,1.6095,7/11/2022,10:27:42
-1,4.79,36.1,981.1,959,1.6213,7/11/2022,10:27:52
-1,4.79,36.1,981.9,996,1.6094,7/11/2022,10:28:02
-1,4.8,36.1,981.6,964,1.6213,7/11/2022,10:28:12
-1,4.8,36.1,982.8,962,1.6094,7/11/2022,10:28:22
-1,4.79,36.1,982.2,1010,1.6213,7/11/2022,10:28:32
-1,4.79,36.1,982.6,941,1.6094,7/11/2022,10:28:42
-1,4.79,36.1,982.5,977,1.6213,7/11/2022,10:28:52
-1,4.8,36.1,982.1,958,1.6093,7/11/2022,10:29:02
-1,4.81,36.1,982.4,944,1.6213,7/11/2022,10:29:12
-1,4.81,36.1,981.1,947,1.6094,7/11/2022,10:29:22
-1,4.8,36.1,981.7,947,1.6213,7/11/2022,10:29:32
-1,4.79,36.1,981.1,941,1.6094,7/11/2022,10:29:42
-1,4.79,36.1,981.5,938,1.6213,7/11/2022,10:29:52
-1,4.79,36.1,981.8,990,1.6094,7/11/2022,10:30:02
-1,4.79,36.1,981.5,958,1.6212,7/11/2022,10:30:12
-1,4.79,36.1,982.8,1002,1.6093,7/11/2022,10:30:22
-1,4.8,36.1,982,1001,1.6212,7/11/2022,10:30:32
-1,4.8,36.1,982.5,926,1.6093,7/11/2022,10:30:42
-1,4.79,36.1,982.2,978,1.6212,7/11/2022,10:30:52
-1,4.79,36.1,982.8,960,1.6093,7/11/2022,10:31:02
-1,4.78,36.1,982.7,950,1.6212,7/11/2022,10:31:12
-1,4.79,36.1,982.4,962,1.6093,7/11/2022,10:31:22
-1,4.79,36.1,982.8,928,1.6211,7/11/2022,10:31:32
-1,4.8,36.1,981.5,947,1.6092,7/11/2022,10:31:42
-1,4.81,36.1,982,952,1.6211,7/11/2022,10:31:52
-1,4.8,36.1,981.1,953,1.6092,7/11/2022,10:32:02
-1,4.79,36.1,981.9,957,1.6211,7/11/2022,10:32:12
-1,4.8,36.1,981.6,990,1.6092,7/11/2022,10:32:22
-1,4.8,36.1,981.4,961,1.621,7/11/2022,10:32:32
-1,4.8,36.1,982.3,1015,1.6091,7/11/2022,10:32:42
-1,4.8,36.1,981.9,965,1.621,7/11/2022,10:32:52
-1,4.8,36.1,982.9,937,1.6091,7/11/2022,10:33:02
-1,4.8,36.1,982.1,991,1.621,7/11/2022,10:33:12
-1,4.8,36.1,982.2,966,1.609,7/11/2022,10:33:22
-1,4.81,36.1,982.7,928,1.6209,7/11/2022,10:33:32
-1,4.81,36.1,981.7,953,1.609,7/11/2022,10:33:42
-1,4.81,36.1,981.8,944,1.6209,7/11/2022,10:33:52
-1,4.81,36.1,982,944,1.609,7/11/2022,10:34:02
-1,4.8,36.1,981.4,944,1.6209,7/11/2022,10:34:12
-1,4.8,36.1,982.3,991,1.6089,7/11/2022,10:34:22
-1,4.8,36.1,982,956,1.6208,7/11/2022,10:34:32
-1,4.81,36.1,982.5,938,1.6089,7/11/2022,10:34:42
-1,4.82,36.1,982.6,999,1.6208,7/11/2022,10:34:52
-1,4.81,36.1,981.5,941,1.6089,7/11/2022,10:35:02
-1,4.8,36.1,982,933,1.6207,7/11/2022,10:35:12
-1,4.8,36.1,981.3,954,1.6088,7/11/2022,10:35:22
-1,4.8,36.1,981.6,954,1.6207,7/11/2022,10:35:32
-1,4.81,36.1,982,969,1.6087,7/11/2022,10:35:42
-1,4.82,36.1,981.8,960,1.6207,7/11/2022,10:35:52
-1,4.83,36.1,982.8,990,1.6086,7/11/2022,10:36:02
-1,4.83,36.1,982.8,1001,1.6206,7/11/2022,10:36:12
-1,4.83,36.1,981.4,935,1.6086,7/11/2022,10:36:22
-1,4.82,36.1,982.3,930,1.6205,7/11/2022,10:36:32
-1,4.81,36.1,981.9,951,1.6086,7/11/2022,10:36:42
-1,4.81,36.1,981.5,951,1.6205,7/11/2022,10:36:52
-1,4.81,36.1,982.6,973,1.6086,7/11/2022,10:37:02
-1,4.81,36.1,982.7,977,1.6205,7/11/2022,10:37:12
-1,4.81,36.1,981.9,937,1.6085,7/11/2022,10:37:22
-1,4.82,36.1,982.3,967,1.6204,7/11/2022,10:37:32
-1,4.82,36.1,981.6,938,1.6085,7/11/2022,10:37:42
-1,4.81,36.1,981.6,935,1.6204,7/11/2022,10:37:52
-1,4.81,36.1,982.9,972,1.6084,7/11/2022,10:38:02
-1,4.82,36.1,982.3,968,1.6203,7/11/2022,10:38:12
-1,4.82,36.1,982.3,963,1.6083,7/11/2022,10:38:22
-1,4.82,36.1,982.9,966,1.6202,7/11/2022,10:38:32
-1,4.82,36.1,981.8,959,1.6082,7/11/2022,10:38:42
-1,4.82,36.1,982.1,946,1.6202,7/11/2022,10:38:52
-1,4.83,36.1,981.9,950,1.6083,7/11/2022,10:39:02
-1,4.82,36.1,981.8,948,1.6201,7/11/2022,10:39:12
-1,4.82,36.1,983.1,975,1.6081,7/11/2022,10:39:22
-1,4.82,36.1,982.7,980,1.62,7/11/2022,10:39:32
-1,4.83,36.1,982.4,933,1.608,7/11/2022,10:39:42
-1,4.83,36.1,982.8,936,1.6199,7/11/2022,10:39:52
-1,4.83,36.1,981.8,938,1.608,7/11/2022,10:40:02
-1,4.82,36.1,982.5,955,1.6199,7/11/2022,10:40:12
-1,4.83,36.1,981.6,942,1.6079,7/11/2022,10:40:22
-1,4.83,36.1,981.7,957,1.6198,7/11/2022,10:40:32
-1,4.83,36.1,982.6,976,1.6078,7/11/2022,10:40:42
-1,4.83,36.1,982.2,957,1.6197,7/11/2022,10:40:52
-1,4.82,36.1,982.8,973,1.6078,7/11/2022,10:41:02
-1,4.82,36.1,982.5,1001,1.6197,7/11/2022,10:41:12
-1,4.83,36.1,982.9,961,1.6077,7/11/2022,10:41:22
-1,4.83,36.1,982.7,981,1.6196,7/11/2022,10:41:32
-1,4.83,36.1,981.9,945,1.6077,7/11/2022,10:41:42
-1,4.83,36.1,981.9,931,1.6195,7/11/2022,10:41:52
-1,4.83,36.1,981.5,945,1.6075,7/11/2022,10:42:02
-1,4.84,36.1,981.9,944,1.6194,7/11/2022,10:42:12
-1,4.83,36.1,982,963,1.6075,7/11/2022,10:42:22
-1,4.82,36.1,981.5,956,1.6194,7/11/2022,10:42:32
-1,4.82,36.1,982.5,993,1.6073,7/11/2022,10:42:42
-1,4.83,36.1,982.5,973,1.6193,7/11/2022,10:42:52
-1,4.83,36.1,982.3,944,1.6073,7/11/2022,10:43:02
-1,4.83,36.1,981.8,976,1.6192,7/11/2022,10:43:12
-1,4.83,36.1,982.2,962,1.6072,7/11/2022,10:43:22
-1,4.83,36.1,982.4,956,1.6191,7/11/2022,10:43:32
-1,4.84,36.1,981.9,956,1.6072,7/11/2022,10:43:42
-1,4.84,36.1,982.2,940,1.619,7/11/2022,10:43:52
-1,4.83,36.1,981.1,947,1.6071,7/11/2022,10:44:02
-1,4.83,36.1,981.5,953,1.619,7/11/2022,10:44:12
-1,4.83,36.1,980.9,947,1.6071,7/11/2022,10:44:22
-1,4.82,36.1,981.3,942,1.6189,7/11/2022,10:44:32
-1,4.83,36.1,981.1,977,1.6069,7/11/2022,10:44:42
-1,4.84,36.1,980.9,946,1.6188,7/11/2022,10:44:52
-1,4.83,36.1,982,1002,1.6068,7/11/2022,10:45:02
-1,4.83,36.1,981.4,962,1.6187,7/11/2022,10:45:12
-1,4.83,36.1,982,974,1.6068,7/11/2022,10:45:22
-1,4.83,36.1,981.7,989,1.6187,7/11/2022,10:45:32
-1,4.84,36.1,982.3,947,1.6067,7/11/2022,10:45:42
-1,4.84,36.1,982.4,940,1.6186,7/11/2022,10:45:52
-1,4.83,36.1,981.7,952,1.6065,7/11/2022,10:46:02
-1,4.84,36.1,982.4,943,1.6185,7/11/2022,10:46:12
-1,4.84,36.1,981.2,947,1.6065,7/11/2022,10:46:22
-1,4.83,36.1,981.6,957,1.6184,7/11/2022,10:46:32
-1,4.83,36.1,981.5,965,1.6064,7/11/2022,10:46:42
-1,4.83,36.1,981.3,951,1.6184,7/11/2022,10:46:52
-1,4.83,36.1,982.5,1009,1.6064,7/11/2022,10:47:02
-1,4.84,36.1,982.2,975,1.6183,7/11/2022,10:47:12
-1,4.85,36.1,982.6,932,1.6062,7/11/2022,10:47:22
-1,4.85,36.1,982.7,987,1.6182,7/11/2022,10:47:32
-1,4.84,36.1,982,960,1.6062,7/11/2022,10:47:42
-1,4.84,36.1,982.6,945,1.6181,7/11/2022,10:47:52
-1,4.84,36.1,981.1,940,1.606,7/11/2022,10:48:02
-1,4.85,36.1,981.2,940,1.618,7/11/2022,10:48:12
-1,4.85,36.1,981.6,952,1.606,7/11/2022,10:48:22
-1,4.85,36.1,981.2,951,1.6179,7/11/2022,10:48:32
-1,4.85,36.1,981.6,993,1.6058,7/11/2022,10:48:42
-1,4.85,36.1,981.5,985,1.6178,7/11/2022,10:48:52
-1,4.85,36.1,982.6,979,1.6058,7/11/2022,10:49:02
-1,4.85,36.1,982.2,1007,1.6177,7/11/2022,10:49:12
-1,4.85,36.1,981.4,934,1.6058,7/11/2022,10:49:22
-1,4.86,36.1,982.2,927,1.6177,7/11/2022,10:49:32
-1,4.86,36.1,981.2,940,1.6056,7/11/2022,10:49:42
-1,4.86,36.1,981.7,940,1.6176,7/11/2022,10:49:52
-1,4.86,36.1,981.2,953,1.6055,7/11/2022,10:50:02
-1,4.87,36.1,981.2,947,1.6175,7/11/2022,10:50:12
-1,4.87,36.1,981.5,995,1.6054,7/11/2022,10:50:22
-1,4.86,36.1,981.3,963,1.6174,7/11/2022,10:50:32
-1,4.86,36.1,982.1,996,1.6053,7/11/2022,10:50:42
-1,4.87,36.1,981.9,1005,1.6173,7/11/2022,10:50:52
-1,4.86,36.1,982.1,926,1.6053,7/11/2022,10:51:02
-1,4.86,36.1,982,980,1.6172,7/11/2022,10:51:12
-1,4.86,36.1,982.1,955,1.6052,7/11/2022,10:51:22
-1,4.86,36.1,982.3,947,1.6171,7/11/2022,10:51:32
-1,4.87,36.1,981.6,954,1.6051,7/11/2022,10:51:42
-1,4.86,36.1,982,962,1.617,7/11/2022,10:51:52
-1,4.86,36.1,981,948,1.6049,7/11/2022,10:52:02
-1,4.85,36.1,981.9,957,1.6168,7/11/2022,10:52:12
-1,4.82,36.1,981.1,952,1.6049,7/11/2022,10:52:22
-1,4.79,36.1,981.2,939,1.6167,7/11/2022,10:52:32
-1,4.79,36.1,981.9,964,1.6048,7/11/2022,10:52:42
-1,4.79,36.1,981.4,946,1.6166,7/11/2022,10:52:52
-1,4.79,36.1,982.3,972,1.6047,7/11/2022,10:53:02
-1,4.8,36.1,982,992,1.6165,7/11/2022,10:53:12
-1,4.8,36.1,982.2,957,1.6047,7/11/2022,10:53:22
-1,4.79,36.1,982.4,930,1.6164,7/11/2022,10:53:32
-1,4.79,36.1,981.2,955,1.6046,7/11/2022,10:53:42
-1,4.79,36.1,981.3,943,1.6164,7/11/2022,10:53:52
-1,4.8,36.1,981.2,947,1.6044,7/11/2022,10:54:02
-1,4.81,36.1,981.3,943,1.6163,7/11/2022,10:54:12
-1,4.8,36.1,981.9,996,1.6044,7/11/2022,10:54:22
-1,4.79,36.1,981.6,960,1.6162,7/11/2022,10:54:32
-1,4.79,36.1,982.6,954,1.6043,7/11/2022,10:54:42
-1,4.79,36.1,982.3,1007,1.6161,7/11/2022,10:54:52
-1,4.79,36.1,982,925,1.6042,7/11/2022,10:55:02
-1,4.79,36.1,982.3,966,1.616,7/11/2022,10:55:12
-1,4.8,36.1,981.1,952,1.6042,7/11/2022,10:55:22
-1,4.79,36.1,982.3,944,1.6159,7/11/2022,10:55:32
