Log Number,Ozone,Cell Temp,Cell Pressure,Flow Rate,PDV,Date,Time
-1,6.07,33.7,972.4,820,1.5391,10/11/2022,10:14:12
-1,6.07,33.7,972.3,819,1.5536,10/11/2022,10:14:22
-1,6.07,33.8,972,819,1.5394,10/11/2022,10:14:32
-1,6.07,33.8,972.3,820,1.554,10/11/2022,10:14:42
-1,6.07,33.8,972.6,822,1.5398,10/11/2022,10:14:52
-1,6.07,33.8,971.6,823,1.5543,10/11/2022,10:15:02
-1,6.07,33.9,971.9,830,1.5402,10/11/2022,10:15:12
-1,6.07,33.9,971.7,838,1.5547,10/11/2022,10:15:22
-1,6.08,34,971.5,840,1.5405,10/11/2022,10:15:32
-1,6.08,34,971.7,840,1.555,10/11/2022,10:15:42
-1,6.07,34.1,972.3,839,1.5409,10/11/2022,10:15:52
-1,6.06,34.1,972.4,841,1.5554,10/11/2022,10:16:02
-1,6.06,34.1,972.4,843,1.5412,10/11/2022,10:16:12
-1,6.06,34,972.5,859,1.5557,10/11/2022,10:16:22
-1,6.06,34,973,885,1.5417,10/11/2022,10:16:32
-1,6.03,34,972.8,892,1.5561,10/11/2022,10:16:42
-1,5.97,34,973.3,927,1.5424,10/11/2022,10:16:52
-1,5.9,34,973.1,942,1.5565,10/11/2022,10:17:02
-1,5.82,34.1,972.3,944,1.5433,10/11/2022,10:17:12
-1,5.73,34.1,971.6,937,1.557,10/11/2022,10:17:22
-1,5.63,34.1,972.1,869,1.5441,10/11/2022,10:17:32
-1,5.54,34.1,972.8,859,1.5574,10/11/2022,10:17:42
-1,5.45,34.1,972.8,876,1.5448,10/11/2022,10:17:52
-1,5.38,34.1,973,926,1.5577,10/11/2022,10:18:02
-1,5.33,34.1,972.2,930,1.5454,10/11/2022,10:18:12
-1,5.3,34.1,972.6,926,1.5581,10/11/2022,10:18:22
-1,5.27,34.1,972,876,1.5458,10/11/2022,10:18:32
-1,5.25,34.1,972.4,856,1.5584,10/11/2022,10:18:42
-1,5.24,34.1,972.8,857,1.5462,10/11/2022,10:18:52
-1,5.21,34.1,973.2,857,1.5587,10/11/2022,10:19:02
-1,5.19,34.1,972.3,872,1.5466,10/11/2022,10:19:12
-1,5.17,34.1,972.5,872,1.559,10/11/2022,10:19:22
-1,5.16,34.1,972.8,848,1.5469,10/11/2022,10:19:32
-1,5.15,34.1,973.6,865,1.5593,10/11/2022,10:19:42
-1,5.14,34.1,973.1,884,1.5473,10/11/2022,10:19:52
-1,5.13,34.1,972.1,885,1.5596,10/11/2022,10:20:02
-1,5.13,34.1,972.9,888,1.5476,10/11/2022,10:20:12
-1,5.13,34.1,973.8,893,1.5599,10/11/2022,10:20:22
-1,5.14,34.1,972.6,889,1.5478,10/11/2022,10:20:32
-1,5.14,34.1,972,889,1.5602,10/11/2022,10:20:42
-1,5.14,34.1,973.3,905,1.5482,10/11/2022,10:20:52
-1,5.13,34.1,972.7,905,1.5605,10/11/2022,10:21:02
-1,5.12,34.1,972.3,855,1.5485,10/11/2022,10:21:12
-1,5.11,34.1,972.9,855,1.5608,10/11/2022,10:21:22
-1,5.09,34.1,972.9,888,1.5489,10/11/2022,10:21:32
-1,5.07,34.1,973.2,887,1.5611,10/11/2022,10:21:42
-1,5.05,34.1,971.9,900,1.5493,10/11/2022,10:21:52
-1,5.03,34.1,972.5,915,1.5613,10/11/2022,10:22:02
-1,5.01,34.1,972.7,901,1.5496,10/11/2022,10:22:12
-1,5,34.1,971.4,887,1.5617,10/11/2022,10:22:22
-1,4.99,34.1,973.1,890,1.55,10/11/2022,10:22:32
-1,4.97,34.1,972.3,902,1.5619,10/11/2022,10:22:42
-1,4.95,34.1,971.8,869,1.5503,10/11/2022,10:22:52
-1,4.94,34.1,972.8,879,1.5622,10/11/2022,10:23:02
-1,4.92,34.1,972.3,901,1.5507,10/11/2022,10:23:12
-1,4.9,34.1,971.8,866,1.5625,10/11/2022,10:23:22
-1,4.9,34.1,973.4,899,1.551,10/11/2022,10:23:32
-1,4.89,34.2,971.6,894,1.5627,10/11/2022,10:23:42
-1,4.88,34.1,972.9,870,1.5513,10/11/2022,10:23:52
-1,4.87,34.1,972.8,911,1.563,10/11/2022,10:24:02
-1,4.86,34.2,972.1,866,1.5516,10/11/2022,10:24:12
-1,4.86,34.1,972.5,902,1.5633,10/11/2022,10:24:22
-1,4.85,34.3,971.6,882,1.5519,10/11/2022,10:24:32
-1,4.85,34.2,972.7,869,1.5635,10/11/2022,10:24:42
-1,4.84,34.3,972.1,896,1.5521,10/11/2022,10:24:52
-1,4.84,34.3,972.8,869,1.5637,10/11/2022,10:25:02
-1,4.84,34.4,971.4,885,1.5524,10/11/2022,10:25:12
-1,4.84,34.4,972.4,900,1.564,10/11/2022,10:25:22
-1,4.84,34.4,971.4,877,1.5526,10/11/2022,10:25:32
-1,4.84,34.4,972.9,883,1.5642,10/11/2022,10:25:42
-1,4.84,34.5,972,897,1.5528,10/11/2022,10:25:52
-1,4.84,34.5,972.2,905,1.5645,10/11/2022,10:26:02
-1,4.85,34.4,971.9,909,1.553,10/11/2022,10:26:12
-1,4.85,34.5,972,881,1.5647,10/11/2022,10:26:22
-1,4.86,34.5,971.6,881,1.5532,10/11/2022,10:26:32
-1,4.86,34.6,972.5,898,1.5649,10/11/2022,10:26:42
-1,4.85,34.6,971.8,864,1.5535,10/11/2022,10:26:52
-1,4.85,34.5,972.9,913,1.5651,10/11/2022,10:27:02
-1,4.85,34.6,971.4,865,1.5537,10/11/2022,10:27:12
-1,4.86,34.6,973,908,1.5653,10/11/2022,10:27:22
-1,4.86,34.6,971.9,874,1.5539,10/11/2022,10:27:32
-1,4.86,34.6,972.5,874,1.5656,10/11/2022,10:27:42
-1,4.87,34.6,972.6,893,1.5541,10/11/2022,10:27:52
-1,4.86,34.6,971.5,878,1.5658,10/11/2022,10:28:02
-1,4.86,34.6,972.7,915,1.5543,10/11/2022,10:28:12
-1,4.86,34.6,971.9,860,1.5659,10/11/2022,10:28:22
-1,4.86,34.6,971.5,909,1.5545,10/11/2022,10:28:32
-1,4.86,34.6,973,882,1.5662,10/11/2022,10:28:42
-1,4.86,34.6,971.6,859,1.5547,10/11/2022,10:28:52
-1,4.86,34.6,972.7,915,1.5663,10/11/2022,10:29:02
-1,4.86,34.6,972.6,893,1.5549,10/11/2022,10:29:12
-1,4.85,34.6,971.4,890,1.5666,10/11/2022,10:29:22
-1,4.85,34.6,972.5,907,1.5551,10/11/2022,10:29:32
-1,4.85,34.6,971.7,851,1.5667,10/11/2022,10:29:42
-1,4.85,34.6,971.4,876,1.5553,10/11/2022,10:29:52
-1,4.85,34.6,972.5,881,1.5669,10/11/2022,10:30:02
-1,4.84,34.6,972.8,869,1.5555,10/11/2022,10:30:12
-1,4.84,34.6,971.4,893,1.5671,10/11/2022,10:30:22
-1,4.84,34.6,972.6,893,1.5557,10/11/2022,10:30:32
-1,4.84,34.6,971.3,868,1.5673,10/11/2022,10:30:42
-1,4.84,34.6,971.5,889,1.5558,10/11/2022,10:30:52
-1,4.84,34.6,972.6,898,1.5674,10/11/2022,10:31:02
-1,4.83,34.6,972.6,874,1.556,10/11/2022,10:31:12
-1,4.83,34.6,971.3,887,1.5676,10/11/2022,10:31:22
-1,4.82,34.6,971.1,882,1.5562,10/11/2022,10:31:32
-1,4.83,34.6,972.6,884,1.5678,10/11/2022,10:31:42
-1,4.82,34.6,971.8,888,1.5564,10/11/2022,10:31:52
-1,4.82,34.6,971.3,908,1.568,10/11/2022,10:32:02
-1,4.82,34.6,971.9,888,1.5566,10/11/2022,10:32:12
-1,4.82,34.6,972.1,888,1.5681,10/11/2022,10:32:22
-1,4.81,34.6,971.7,908,1.5567,10/11/2022,10:32:32
-1,4.81,34.6,971.5,881,1.5683,10/11/2022,10:32:42
-1,4.81,34.6,972,890,1.5569,10/11/2022,10:32:52
-1,4.81,34.6,971.9,910,1.5684,10/11/2022,10:33:02
-1,4.8,34.6,972.2,919,1.5571,10/11/2022,10:33:12
-1,4.8,34.6,971,892,1.5686,10/11/2022,10:33:22
-1,4.8,34.6,971.2,879,1.5572,10/11/2022,10:33:32
-1,4.8,34.6,972.3,917,1.5688,10/11/2022,10:33:42
-1,4.8,34.6,972.6,878,1.5574,10/11/2022,10:33:52
-1,4.79,34.6,971,878,1.5689,10/11/2022,10:34:02
-1,4.8,34.6,971.1,882,1.5575,10/11/2022,10:34:12
-1,4.8,34.6,972.2,889,1.5691,10/11/2022,10:34:22
-1,4.8,34.6,972.1,892,1.5577,10/11/2022,10:34:32
-1,4.8,34.6,972,903,1.5692,10/11/2022,10:34:42
-1,4.81,34.6,972,901,1.5578,10/11/2022,10:34:52
-1,4.81,34.6,971.3,891,1.5693,10/11/2022,10:35:02
-1,4.82,34.6,971.1,880,1.5579,10/11/2022,10:35:12
-1,4.82,34.6,972.6,914,1.5695,10/11/2022,10:35:22
-1,4.82,34.6,972.5,868,1.558,10/11/2022,10:35:32
-1,4.83,34.6,972.3,856,1.5696,10/11/2022,10:35:42
-1,4.84,34.6,972.1,870,1.5581,10/11/2022,10:35:52
-1,4.84,34.6,971.5,869,1.5698,10/11/2022,10:36:02
-1,4.85,34.6,971.7,892,1.5582,10/11/2022,10:36:12
-1,4.85,34.6,972.1,939,1.5699,10/11/2022,10:36:22
-1,4.86,34.6,971.9,901,1.5583,10/11/2022,10:36:32
-1,4.87,34.6,973,915,1.57,10/11/2022,10:36:42
-1,4.87,34.6,972.7,924,1.5585,10/11/2022,10:36:52
-1,4.87,34.7,972.7,895,1.5702,10/11/2022,10:37:02
-1,4.88,34.7,972.9,913,1.5586,10/11/2022,10:37:12
-1,4.88,34.6,971.2,901,1.5703,10/11/2022,10:37:22
-1,4.89,34.7,971.5,903,1.5587,10/11/2022,10:37:32
-1,4.89,34.6,971.6,896,1.5704,10/11/2022,10:37:42
-1,4.9,34.7,972,918,1.5588,10/11/2022,10:37:52
-1,4.9,34.6,971.6,897,1.5705,10/11/2022,10:38:02
-1,4.91,34.8,971.9,912,1.5588,10/11/2022,10:38:12
-1,4.91,34.7,971.8,895,1.5706,10/11/2022,10:38:22
-1,4.91,34.7,971.8,904,1.559,10/11/2022,10:38:32
-1,4.92,34.8,972.6,882,1.5708,10/11/2022,10:38:42
-1,4.92,34.7,972,911,1.559,10/11/2022,10:38:52
-1,4.92,34.9,972.5,882,1.5709,10/11/2022,10:39:02
-1,4.93,34.7,971.9,888,1.5592,10/11/2022,10:39:12
-1,4.94,34.9,972.4,879,1.571,10/11/2022,10:39:22
-1,4.94,34.8,972,882,1.5593,10/11/2022,10:39:32
-1,4.94,35,973,891,1.5711,10/11/2022,10:39:42
-1,4.94,34.8,971.9,877,1.5593,10/11/2022,10:39:52
-1,4.94,35,972.6,884,1.5712,10/11/2022,10:40:02
-1,4.95,34.8,971.8,877,1.5595,10/11/2022,10:40:12
-1,4.95,35,972.7,885,1.5713,10/11/2022,10:40:22
-1,4.96,34.9,971.2,903,1.5596,10/11/2022,10:40:32
-1,4.95,35,972.7,878,1.5714,10/11/2022,10:40:42
-1,4.95,34.9,971.8,879,1.5596,10/11/2022,10:40:52
-1,4.96,34.9,971.7,872,1.5716,10/11/2022,10:41:02
-1,4.96,35.1,972.2,886,1.5597,10/11/2022,10:41:12
-1,4.97,35.1,971.7,874,1.5716,10/11/2022,10:41:22
-1,4.97,35.1,972.6,926,1.5599,10/11/2022,10:41:32
-1,4.97,35.1,972.5,899,1.5717,10/11/2022,10:41:42
-1,4.97,35.1,972.8,889,1.5599,10/11/2022,10:41:52
-1,4.97,35.1,972.8,889,1.5718,10/11/2022,10:42:02
-1,4.98,35,972.1,892,1.56,10/11/2022,10:42:12
-1,4.98,35.1,972.3,870,1.5719,10/11/2022,10:42:22
-1,4.98,35,971.4,877,1.5601,10/11/2022,10:42:32
-1,4.98,35,971,879,1.572,10/11/2022,10:42:42
-1,4.98,35.1,972.2,891,1.5602,10/11/2022,10:42:52
-1,4.99,35.1,971.8,877,1.5721,10/11/2022,10:43:02
-1,4.99,35.1,971.9,880,1.5603,10/11/2022,10:43:12
-1,4.98,35.1,972.3,893,1.5722,10/11/2022,10:43:22
-1,4.98,35.1,971.5,874,1.5604,10/11/2022,10:43:32
-1,4.99,35.1,971.4,867,1.5723,10/11/2022,10:43:42
-1,4.99,35.1,972.5,893,1.5604,10/11/2022,10:43:52
-1,4.99,35.1,972,885,1.5724,10/11/2022,10:44:02
-1,4.99,35.1,972.2,895,1.5605,10/11/2022,10:44:12
-1,4.99,35.1,972.2,909,1.5725,10/11/2022,10:44:22
-1,5,35.1,971.6,872,1.5606,10/11/2022,10:44:32
-1,5,35.1,971.7,867,1.5726,10/11/2022,10:44:42
-1,5,35.1,972.4,894,1.5606,10/11/2022,10:44:52
-1,5,35.1,972.6,894,1.5726,10/11/2022,10:45:02
-1,5,35.1,971.6,864,1.5607,10/11/2022,10:45:12
-1,5,35.1,971.9,894,1.5727,10/11/2022,10:45:22
-1,5.01,35.1,971.3,873,1.5609,10/11/2022,10:45:32
-1,5,35.1,971.8,873,1.5728,10/11/2022,10:45:42
-1,5,35.1,972.3,894,1.5609,10/11/2022,10:45:52
-1,5.01,35.1,972.2,892,1.5729,10/11/2022,10:46:02
-1,5.01,35.1,970.8,866,1.561,10/11/2022,10:46:12
-1,5.01,35.1,970.8,867,1.573,10/11/2022,10:46:22
-1,5.02,35.1,972.2,899,1.5611,10/11/2022,10:46:32
-1,5.02,35.1,972,897,1.5731,10/11/2022,10:46:42
-1,5.01,35.1,971.4,894,1.5611,10/11/2022,10:46:52
-1,5.02,35.1,971.9,892,1.5731,10/11/2022,10:47:02
-1,5.02,35.1,971.5,871,1.5612,10/11/2022,10:47:12
-1,5.02,35.1,971,871,1.5732,10/11/2022,10:47:22
-1,5.02,35.1,972.4,894,1.5613,10/11/2022,10:47:32
-1,5.02,35.1,972.1,896,1.5733,10/11/2022,10:47:42
-1,5.02,35.1,971,869,1.5613,10/11/2022,10:47:52
-1,5.01,35.1,971,902,1.5734,10/11/2022,10:48:02
-1,5.01,35.1,972.2,901,1.5614,10/11/2022,10:48:12
-1,5.01,35.1,972.5,900,1.5734,10/11/2022,10:48:22
-1,5.01,35.1,971.2,868,1.5615,10/11/2022,10:48:32
-1,5.02,35.1,971.2,897,1.5735,10/11/2022,10:48:42
-1,5.02,35.1,971.9,888,1.5615,10/11/2022,10:48:52
-1,5.02,35.1,971.8,888,1.5736,10/11/2022,10:49:02
-1,5.02,35.1,970.9,889,1.5616,10/11/2022,10:49:12
-1,5.02,35.1,970.9,863,1.5736,10/11/2022,10:49:22
-1,5.02,35.1,971.9,889,1.5617,10/11/2022,10:49:32
-1,5.03,35.1,972,898,1.5737,10/11/2022,10:49:42
-1,5.03,35.1,970.8,867,1.5617,10/11/2022,10:49:52
-1,5.03,35.1,970.6,903,1.5738,10/11/2022,10:50:02
-1,5.02,35.1,972.4,899,1.5618,10/11/2022,10:50:12
-1,5.02,35.1,972.3,899,1.5738,10/11/2022,10:50:22
-1,5.03,35.1,971.2,896,1.5618,10/11/2022,10:50:32
-1,5.03,35.1,971.1,896,1.5739,10/11/2022,10:50:42
-1,5.03,35.1,972.2,898,1.5619,10/11/2022,10:50:52
-1,5.03,35.1,972.3,896,1.5739,10/11/2022,10:51:02
-1,5.02,35.1,971.7,896,1.562,10/11/2022,10:51:12
-1,5.03,35.1,971.9,897,1.574,10/11/2022,10:51:22
-1,5.03,35.1,970.7,884,1.562,10/11/2022,10:51:32
-1,5.03,35.1,970.9,868,1.574,10/11/2022,10:51:42
-1,5.03,35.1,972.1,896,1.562,10/11/2022,10:51:52
-1,5.03,35.1,971.8,894,1.5741,10/11/2022,10:52:02
-1,5.03,35.1,971.8,890,1.5621,10/11/2022,10:52:12
-1,5.03,35.1,972,861,1.5741,10/11/2022,10:52:22
-1,5.03,35.1,970.6,870,1.5621,10/11/2022,10:52:32
-1,5.03,35.1,970.8,869,1.5742,10/11/2022,10:52:42
-1,5.03,35.1,971.8,900,1.5622,10/11/2022,10:52:52
-1,5.03,35.1,971.3,884,1.5742,10/11/2022,10:53:02
-1,5.03,35.1,972.3,910,1.5623,10/11/2022,10:53:12
-1,5.03,35.1,971.9,906,1.5743,10/11/2022,10:53:22
-1,5.03,35.1,972.1,881,1.5623,10/11/2022,10:53:32
-1,5.03,35.1,972.1,866,1.5743,10/11/2022,10:53:42
-1,5.02,35.1,971.4,882,1.5623,10/11/2022,10:53:52
-1,5.03,35.1,971.3,860,1.5744,10/11/2022,10:54:02
-1,5.04,35.1,970.9,865,1.5624,10/11/2022,10:54:12
-1,5.04,35.1,970.9,865,1.5744,10/11/2022,10:54:22
-1,5.04,35.1,971.2,886,1.5624,10/11/2022,10:54:32
-1,5.04,35.1,970.9,903,1.5745,10/11/2022,10:54:42
-1,5.04,35.1,971,913,1.5624,10/11/2022,10:54:52
-1,5.04,35.1,971,881,1.5745,10/11/2022,10:55:02
-1,5.04,35.1,972.1,915,1.5625,10/11/2022,10:55:12
-1,5.05,35.1,971.5,859,1.5746,10/11/2022,10:55:22
-1,5.04,35.1,972.1,898,1.5626,10/11/2022,10:55:32
-1,5.02,35.1,971.5,907,1.5746,10/11/2022,10:55:42
-1,5,35.1,972.1,884,1.5628,10/11/2022,10:55:52
-1,4.98,35.1,971.6,902,1.5747,10/11/2022,10:56:02
-1,4.99,35.1,972,894,1.5628,10/11/2022,10:56:12
-1,4.99,35.1,971.9,884,1.5747,10/11/2022,10:56:22
-1,4.98,35.1,971.8,890,1.5627,10/11/2022,10:56:32
-1,4.99,35.1,972.1,872,1.5747,10/11/2022,10:56:42
-1,5,35.1,971.9,887,1.5628,10/11/2022,10:56:52
-1,5,35.1,971.8,872,1.5748,10/11/2022,10:57:02
-1,5,35.1,972,895,1.5628,10/11/2022,10:57:12
-1,5,35.1,971.8,877,1.5748,10/11/2022,10:57:22
-1,5,35.1,972.1,888,1.5629,10/11/2022,10:57:32
-1,4.99,35.1,971.6,864,1.5749,10/11/2022,10:57:42
-1,4.99,35.1,971.7,889,1.563,10/11/2022,10:57:52
-1,4.99,35.1,970.8,865,1.5749,10/11/2022,10:58:02
-1,4.98,35.1,971.1,874,1.5631,10/11/2022,10:58:12
-1,4.96,35.1,971,925,1.5749,10/11/2022,10:58:22
-1,4.96,35.2,971.2,875,1.5631,10/11/2022,10:58:32
-1,4.96,35.1,971.2,891,1.575,10/11/2022,10:58:42
-1,4.96,35.1,970.6,906,1.5631,10/11/2022,10:58:52
-1,4.98,35.2,971.9,897,1.575,10/11/2022,10:59:02
-1,4.98,35.1,971.2,936,1.5631,10/11/2022,10:59:12
-1,4.98,35.2,971.8,910,1.575,10/11/2022,10:59:22
-1,4.98,35.2,971.8,903,1.5632,10/11/2022,10:59:32
-1,4.98,35.2,972,886,1.5751,10/11/2022,10:59:42
-1,4.97,35.2,972,884,1.5631,10/11/2022,10:59:52
-1,4.98,35.2,971,854,1.5751,10/11/2022,11:00:02
-1,4.98,35.2,971.1,851,1.5632,10/11/2022,11:00:12
-1,4.99,35.1,970.8,848,1.5751,10/11/2022,11:00:22
-1,5.01,35.1,970.8,877,1.5631,10/11/2022,11:00:32
-1,5.03,35.2,972.1,893,1.5752,10/11/2022,11:00:42
-1,5.04,35.1,971.2,928,1.5631,10/11/2022,11:00:52
-1,5.05,35.2,972.1,895,1.5752,10/11/2022,11:01:02
-1,5.05,35.2,971.9,885,1.563,10/11/2022,11:01:12
-1,5.08,35.2,971.4,841,1.5752,10/11/2022,11:01:22
-1,5.1,35.3,970.9,873,1.563,10/11/2022,11:01:32
-1,5.11,35.1,971.2,854,1.5752,10/11/2022,11:01:42
-1,5.13,35.2,971.1,852,1.563,10/11/2022,11:01:52
-1,5.13,35.3,972.1,916,1.5752,10/11/2022,11:02:02
-1,5.13,35.3,972.2,886,1.5629,10/11/2022,11:02:12
-1,5.14,35.3,971.3,847,1.5752,10/11/2022,11:02:22
-1,5.15,35.3,971.1,848,1.5629,10/11/2022,11:02:32
-1,5.16,35.2,971.2,843,1.5752,10/11/2022,11:02:42
-1,5.18,35.2,971.1,846,1.5629,10/11/2022,11:02:52
-1,5.18,35.3,972,916,1.5753,10/11/2022,11:03:02
-1,5.17,35.4,972.8,914,1.5628,10/11/2022,11:03:12
-1,5.19,35.2,970.8,864,1.5753,10/11/2022,11:03:22
-1,5.2,35.2,970.9,882,1.5629,10/11/2022,11:03:32
-1,5.2,35.4,971.8,894,1.5753,10/11/2022,11:03:42
-1,5.21,35.4,972.4,900,1.563,10/11/2022,11:03:52
-1,5.21,35.4,971.3,892,1.5753,10/11/2022,11:04:02
-1,5.2,35.4,971.8,862,1.5629,10/11/2022,11:04:12
-1,5.21,35.3,971.4,847,1.5754,10/11/2022,11:04:22
-1,5.21,35.3,971.8,873,1.5629,10/11/2022,11:04:32
-1,5.22,35.4,972.3,914,1.5754,10/11/2022,11:04:42
-1,5.22,35.4,971.2,918,1.5629,10/11/2022,11:04:52
-1,5.23,35.3,971.5,888,1.5754,10/11/2022,11:05:02
-1,5.24,35.3,971.5,873,1.563,10/11/2022,11:05:12
